"METHOD","SITEVISITID","SITE","Adult_Shannon","Adult_Simpson","Adult_Hills","Adult_Richness","Juv_Shannon","Juv_Simpson","Juv_Hills","Juv_Richness","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","NA","GENSPratio_Adult","logGENSPratio_Adult","GENSPratio_Juv","logGENSPratio_Juv"
"SfM",38565,"GUA-02684",2.76780801799243,0.923550295857988,15.9236912820853,20,1.56071040904141,0.777777777777778,4.7622031559046,5,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Shallow","SAG",13.633916,144.89092,5.486132277,6.705272783,421.5,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",1686,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,0.911764705882353,-0.0923733201310152,NA,NA
"SfM",38580,"GUA-02751",1.58858105531616,0.758217677136596,4.89679571413367,7,1.56915294620312,0.755102040816326,4.80257842807095,6,"2022","MARIAN","Guam","GUA_TUMON","Forereef","Deep","AGR",13.512508,144.794288,21.63974398,22.24931423,27.75,"GUAM_MP","GUA_MP","Guam","GUA_MP","GUA_MP_MINUS_ACHANG","NOT","NOT","GUA_WEST_MPA","GUA_WEST","NOT","TUMB",111,"GUA_WEST_TUMB","NOT","GUA_TUMON","",0,0.345454545454545,-1.06289420606603,13,2.56494935746154
"SfM",38581,"GUA-02735",1.98626651786474,0.853185595567867,7.28827226951249,8,1.96514065216334,0.820987654320988,7.13591620162793,10,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Mid","PAV",13.504738,144.770644,16.45839683,17.37275221,1035,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",4140,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.583333333333333,-0.538996500732687,35,3.55534806148941
"SfM",38582,"GUA-02701",2.10600345123425,0.787330191677837,8.21534257054784,22,1.77823330579971,0.804733727810651,5.91938942435933,7,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","AGR",13.564825,144.818855,4.266991771,4.571776897,756.5,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",3026,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",2,1.59223300970874,0.465137439594563,12,2.484906649788
"SfM",38583,"GUA-02650",2.40717918031964,0.895943562610229,11.1025985033216,14,0.598269588585257,0.408163265306122,1.81896851165317,2,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","AGR",13.569112,144.8213,3.352636391,3.657421518,756.5,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",3026,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.702702702702703,-0.352821374622742,NA,NA
"SfM",38584,"GUA-02780",1.80309212250208,0.715586260330578,6.0683826663094,18,2.15840782171047,0.865798816568047,8.65734264631182,12,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Deep","AGR",13.631674,144.838595,19.5062481,21.33495885,438.75,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",1755,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.284671532846715,-1.25641927969848,31.5,3.44998754583159
"SfM",38587,"GUA-02784",1.86476515672021,0.709391784003484,6.45441993084656,18,1.77823330579971,0.804733727810651,5.91938942435933,7,"2022","MARIAN","Guam","GUA_WEST_OPEN","Forereef","Shallow","AGR",13.593838,144.836064,1.828710759,5.18134715,756.5,"GUAM_WEST_OPEN","GUA_WEST_OPEN","Guam","GUA_WEST_OPEN","GUA_WEST_OPEN","NOT","NOT","GUA_WEST_OPEN","GUA_WEST","NOT","OPEN",3026,"GUA_WEST_OPEN","NOT","GUA_WEST_OPEN","",0,0.360655737704918,-1.019831410815,NA,NA
"SfM",38620,"GUA-02767",2.11048416166829,0.850189291508924,8.25223573378902,11,1.33217904021012,0.72,3.789291416276,4,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Deep","AGR",13.439638,144.820239,22.85888449,24.38281012,664.5,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",2658,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,0.653846153846154,-0.424883193965266,NA,NA
"SfM",38622,"GUA-02720",2.17760774402019,0.819414008603198,8.82516892271401,19,1.94109610658634,0.839506172839506,6.96638268523111,8,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Mid","AGR",13.527454,144.931278,15.54404145,16.45839683,1027.25,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",4109,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,0.541666666666667,-0.613104472886409,NA,NA
"SfM",38623,"GUA-02677",2.63475131440935,0.910991828232655,13.9398453933904,21,1.7522147203721,0.761492698756084,5.76736163533401,10,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Shallow","AGR",13.486052,144.873026,4.571776897,5.790917403,421.5,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",1686,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,1.19444444444444,0.177681177237452,13.3333333333333,2.59026716544583
"SfM",38640,"GUA-02762",2.39949476730776,0.841490138787436,11.0176085182133,20,2.1704714661878,0.821186057039384,8.76241424907949,15,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Deep","AGR",13.301457,144.775395,18.89667784,19.81103322,664.5,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",2658,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,0.510204081632653,-0.672944473242426,22.5,3.11351530921037
"SfM",38641,"GUA-02768",2.49812444931841,0.901307966706302,12.1596664895832,15,0.955699891112534,0.571428571428571,2.60049000598966,3,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Deep","PAV",13.28509,144.766998,18.59189272,20.7253886,664.5,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",2658,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,0.611111111111111,-0.492476485097794,NA,NA
"SfM",38642,"GUA-02727",1.2130075659799,0.65625,3.36358566101486,4,1.27985422583367,0.7,3.59611546662432,4,"2022","MARIAN","Guam","GUA_EAST_OPEN","Forereef","Mid","PAV",13.249366,144.737206,9.753124048,10.05790917,1027.25,"GUAM_EAST_OPEN","GUA_EAST_OPEN","Guam","GUA_EAST_OPEN","GUA_EAST_OPEN","NOT","NOT","GUA_EAST_OPEN","GUA_EAST","NOT","OPEN",4109,"GUA_EAST_OPEN","NOT","GUA_EAST_OPEN","",0,0.333333333333333,-1.09861228866811,2.33333333333333,0.847297860387204
"SfM",38660,"TIN-00883",2.35501257617346,0.870479947403024,10.5382613918654,15,2.2789735097877,0.880658436213992,9.76664989177464,12,"2022","MARIAN","Tinian","Tinian","Forereef","Deep","PAV",15.072696,145.657613,21.63974398,22.55409936,557.103082,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2228,"TIN_OPEN","NOT","Tinian","",0,1.29411764705882,0.2578291093021,12.5,2.52572864430826
"SfM",38661,"TIN-00849",0.820233734642148,0.342722212852083,2.2710305940251,8,1.49613723490968,0.736917052331791,4.46441075078039,6,"2022","MARIAN","Tinian","Tinian","Forereef","Mid","PAV",15.048234,145.651459,16.45839683,17.37275221,534.0549959,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2136,"TIN_OPEN","NOT","Tinian","",0,0.0547945205479452,-2.9041650800285,NA,NA
"SfM",38662,"TIN-00855",2.71505567759906,0.91812201425327,15.1054510837315,25,2.04935565618256,0.800344728526285,7.76289751944268,14,"2022","MARIAN","Tinian","Tinian","Forereef","Mid","AGR",15.030392,145.65221,9.753124048,10.97226455,534.0549959,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2136,"TIN_OPEN","NOT","Tinian","",0,1.01785714285714,0.0176995770994009,18.6666666666667,2.92673940206704
"SfM",38666,"TIN-00846",1.78238780371403,0.690340909090909,5.94403267008848,14,1.87549752563396,0.796597633136095,6.52406420218568,10,"2022","MARIAN","Tinian","Tinian","Forereef","Mid","PAV",14.955508,145.664356,13.71533069,15.23925632,534.0549959,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2136,"TIN_OPEN","NOT","Tinian","",0,0.189189189189189,-1.66500776358891,25,3.2188758248682
"SfM",38667,"TIN-00838",2.40187420121932,0.857433431952663,11.0438554035268,20,1.97920451743432,0.847222222222222,7.2369838003579,8,"2022","MARIAN","Tinian","Tinian","Forereef","Mid","PAV",14.941167,145.652918,6.09570253,7.010057909,534.0549959,"SaTiAg","Tinian","Tinian","NOT","NOT","NOT","NOT","TIN","TIN","NOT","OPEN",2136,"TIN_OPEN","NOT","Tinian","",0,1.97142857142857,0.678758443107846,2,0.693147180559945
"SfM",38680,"SAI-01888",2.24352667643641,0.864639733444398,9.42651701081243,15,NA,NA,NA,NA,"2022","MARIAN","Saipan","Saipan","Forereef","Deep","AGR",15.173064,145.791975,19.20146297,19.81103322,1985.586578,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",7942,"SAI_OPEN","NOT","Saipan","",0,0.849056603773585,-0.163629423781802,NA,NA
"SfM",38682,"SAI-01916",2.22089817166677,0.816974408811143,9.2156043445384,24,1.7868686708152,0.7904,5.97072685240566,8,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","AGR",15.159922,145.766053,10.3626943,12.19140506,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,0.515463917525773,-0.662687973075237,2.57142857142857,0.944461608840852
"SfM",38684,"SAI-01921",1.75588474871694,0.785,5.78856690417814,8,NA,NA,NA,NA,"2022","MARIAN","Saipan","Saipan","Forereef","Deep","SAG",15.145576,145.747041,22.85888449,25.90673575,1985.586578,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",7942,"SAI_OPEN","NOT","Saipan","",0,0.333333333333333,-1.09861228866811,NA,NA
"SfM",38685,"SAI-01918",2.65001256210321,0.891299230421005,14.1542164509868,25,2.2693589701939,0.874479476502082,9.67319801794688,13,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","AGR",15.124252,145.753057,9.143553795,9.753124048,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,1.5,0.405465108108164,9.25,2.22462355152433
"SfM",38686,"SAI-01920",2.06501595893036,0.800634794683595,7.88542373957906,16,1.98867286051157,0.785875961973744,7.30583146814756,13,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","PAV",15.094726,145.752328,13.10576044,13.71533069,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,0.224137931034483,-1.49549365308488,22.5,3.11351530921037
"SfM",38687,"SAI-01909",2.45820297238429,0.865828571428571,11.6837965583134,22,1.79645549472845,0.8,6.02824241465041,8,"2022","MARIAN","Saipan","Saipan","Forereef","Shallow","AGR",15.104457,145.734591,3.657421518,4.266991771,420.8277658,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",1683,"SAI_OPEN","NOT","Saipan","",1,2.05263157894737,0.719122666963206,24,3.17805383034795
"SfM",38702,"SAI-01884",1.63795821185639,0.72,5.14465448662662,8,2.08354099181219,0.849253055681304,8.03286291497627,11,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","PAV",15.272446,145.788958,11.58183481,12.80097531,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,0.388888888888889,-0.944461608840851,46,3.8286413964891
"SfM",38703,"SAI-01828",2.64575248152933,0.902419484057042,14.0940466036427,22,2.04134526983995,0.853185595567867,7.7009621056504,9,"2022","MARIAN","Saipan","Saipan","Forereef","Shallow","AGR",15.255131,145.743974,3.047851265,4.876562024,420.8277658,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",1683,"SAI_OPEN","NOT","Saipan","",0,1.25714285714286,0.228841572428847,5.33333333333333,1.67397643357167
"SfM",38705,"SAI-01882",1.90615474653985,0.84375,6.72717132202972,7,1.48975031885059,0.755555555555556,4.4359877981887,5,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","PAV",15.2811,145.80037,17.37275221,17.67753734,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,1.66666666666667,0.510825623765991,NA,NA
"SfM",38706,"SAI-01843",1.9993255947888,0.803734535784484,7.38407456096805,17,2.00334790697139,0.818096277616771,7.41383542765506,13,"2022","MARIAN","Saipan","Saipan","Forereef","Mid","AGR",15.261448,145.774449,12.49619019,13.41054557,1132.596536,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",4530,"SAI_OPEN","NOT","Saipan","",0,0.248322147651007,-1.39302839330123,162,5.08759633523238
"SfM",38707,"SAI-01820",2.33527435517577,0.871666666666667,10.3322942589528,16,1.5857708352081,0.757396449704142,4.88305395807595,6,"2022","MARIAN","Saipan","Saipan","Forereef","Shallow","SAG",15.252987,145.761916,2.438281012,3.047851265,420.8277658,"SaTiAg","Saipan","Saipan","NOT","NOT","NOT","NOT","SAI","SAI","NOT","OPEN",1683,"SAI_OPEN","NOT","Saipan","",1,1.10714285714286,0.101782694309942,12,2.484906649788
"SfM",38721,"PAG-01278",1.33447412045794,0.591929090852345,3.79799813164214,14,1.92154840310502,0.826880934989043,6.8315282435877,9,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","AGR",18.099024,145.752808,11.58183481,15.23925632,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,1.9344262295082,0.659810760292354,3.11111111111111,1.13497993283898
"SfM",38722,"PAG-01273",1.84626603523498,0.746565662275991,6.33611646133036,16,1.3883114746243,0.662222222222222,4.00807659698561,6,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","ROB",18.123748,145.756369,7.010057909,8.229198415,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,0.985074626865672,-0.0150378773645406,NA,NA
"SfM",38723,"PAG-01266",1.16024961676934,0.522314049586777,3.19072963634329,7,1.5808185358593,0.7578125,4.85893139352062,6,"2022","MARIAN","Pagan","Pagan","Forereef","Shallow","ROB",18.142813,145.75852,4.876562024,5.486132277,449.0588004,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1796,"PAG_OPEN","NOT","Pagan","",0,5.11111111111111,1.63141681915288,NA,NA
"SfM",38724,"PAG-01313",2.14277249014901,0.842469135802469,8.52303493251485,13,1.85876147146248,0.79773156899811,6.41578571494176,9,"2022","MARIAN","Pagan","Pagan","Forereef","Deep","ROB",18.042136,145.705959,24.07802499,26.82109113,571.3645349,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",2285,"PAG_OPEN","NOT","Pagan","",0,0.25,-1.38629436111989,4.75,1.55814461804655
"SfM",38725,"PAG-01301",2.25365237894451,0.835513277843837,9.5224520026633,18,2.26801584266763,0.885416666666667,9.66021440070064,11,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","PAV",18.049332,145.706191,16.45839683,17.06796708,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,0.242857142857143,-1.41528189799314,3,1.09861228866811
"SfM",38726,"PAG-01288",2.21932371638713,0.84765625,9.20110620395503,16,1.90699110647367,0.788139429606157,6.73280001206871,12,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","AGR",18.059267,145.710993,9.143553795,10.05790917,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,0.684210526315789,-0.379489621704904,2.91666666666667,1.07044141170141
"SfM",38727,"PAG-01253",1.68740983177091,0.72216441207076,5.40546150227541,9,1.61622793662906,0.683760683760684,5.03406564336482,11,"2022","MARIAN","Pagan","Pagan","Forereef","Shallow","ROB",18.080695,145.720098,3.962206644,5.486132277,449.0588004,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1796,"PAG_OPEN","NOT","Pagan","",0,1.81818181818182,0.59783700075562,18.5,2.91777073208428
"SfM",38740,"PAG-01316",1.7286318271309,0.773186409550046,5.6329417957415,10,1.95027800786897,0.81859410430839,7.03064188268835,11,"2022","MARIAN","Pagan","Pagan","Forereef","Deep","AGR",18.104861,145.785961,16.45839683,20.42060347,571.3645349,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",2285,"PAG_OPEN","NOT","Pagan","",0,0.692307692307692,-0.367724780125317,NA,NA
"SfM",38741,"PAG-01298",2.50384281147461,0.895833333333333,12.2293990542796,18,1.87245098883927,0.793650793650794,6.50421864600086,9,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","ROB",18.089328,145.758905,13.71533069,15.54404145,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,1.04255319148936,0.0416726964005681,NA,NA
"SfM",38744,"PAG-01309",2.7535282020536,0.91363163371488,15.6979197261116,23,2.21997986409867,0.8696,9.20714546984295,12,"2022","MARIAN","Pagan","Pagan","Forereef","Deep","AGR",18.16976,145.790484,22.24931423,22.85888449,571.3645349,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",2285,"PAG_OPEN","NOT","Pagan","",0,0.476190476190476,-0.741937344729377,NA,NA
"SfM",38745,"PAG-01326",2.01920233050898,0.798810167658194,7.53231423944137,17,1.90868503302918,0.803015274747074,6.74421454576358,11,"2022","MARIAN","Pagan","Pagan","Forereef","Deep","AGR",18.147597,145.811663,19.20146297,19.81103322,571.3645349,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",2285,"PAG_OPEN","NOT","Pagan","",0,0.303030303030303,-1.19392246847243,NA,NA
"SfM",38746,"PAG-01274",2.56000300709228,0.877066115702479,12.9358562147979,23,1.83102048111352,0.802469135802469,6.24025146915571,8,"2022","MARIAN","Pagan","Pagan","Forereef","Mid","AGR",18.111985,145.802126,16.1536117,21.03017373,492.5006185,"CNMI_UNPOP","Pagan","Pagan","NOT","NOT","NOT","NOT","PAG","PAG","NOT","OPEN",1970,"PAG_OPEN","NOT","Pagan","",0,1.03076923076923,0.0303053494953288,17,2.83321334405622
"SfM",38760,"MAU-01258",2.03598961266643,0.789272030651341,7.65982863939748,16,1.03972077083992,0.625,2.82842712474619,3,"2022","MARIAN","Maug","Maug","Forereef","Deep","RRB",20.02366,145.238393,18.89667784,20.42060347,87.73461767,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",351,"MAU_MTMM","NOT","Maug","",1,0.211267605633803,-1.55462967593911,NA,NA
"SfM",38764,"MAU-01257",2.42855204217491,0.888572445710217,11.3424467994774,16,2.00003620585854,0.835180055401662,7.38932363089362,9,"2022","MARIAN","Maug","Maug","Forereef","Deep","AGR",20.031244,145.234455,21.63974398,22.24931423,87.73461767,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",351,"MAU_MTMM","NOT","Maug","",0,0.492957746478873,-0.707331815551902,11.6666666666667,2.4567357728213
"SfM",38765,"MAU-01243",2.6803158902,0.907933726712876,14.5897013116942,27,2.32399142641421,0.880475932936723,10.2163709260331,14,"2022","MARIAN","Maug","Maug","Forereef","Mid","AGR",20.034007,145.229619,16.76318196,17.37275221,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",2,0.317567567567568,-1.14706467205406,5.14285714285714,1.6376087894008
"SfM",38766,"MAU-01225",2.15956604041209,0.841262975778547,8.66737555149874,17,0.474139313057837,0.297520661157025,1.60663079608635,2,"2022","MARIAN","Maug","Maug","Forereef","Mid","ROB",20.03073,145.232888,8.229198415,9.753124048,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",0,0.658536585365854,-0.417735200699979,NA,NA
"SfM",38767,"MAU-01213",2.07133935509171,0.849412602349591,7.93544438127714,11,1.64173471218752,0.776859504132231,5.16412000863939,6,"2022","MARIAN","Maug","Maug","Forereef","Shallow","ROB",20.029041,145.232302,3.962206644,4.571776897,35.44106339,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",142,"MAU_MTMM","NOT","Maug","",0,0.558823529411765,-0.581921545449721,10,2.30258509299405
"SfM",38781,"MAU-01233",2.22029109580557,0.841049382716049,9.21001147141539,14,1.5857708352081,0.757396449704142,4.88305395807595,6,"2022","MARIAN","Maug","Maug","Forereef","Mid","APS",20.0108,145.212686,14.32490094,14.9344712,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",0,0.263157894736842,-1.33500106673234,NA,NA
"SfM",38782,"MAU-01245",2.44723455760086,0.881421962503044,11.5563440849864,19,1.72972234152871,0.75,5.63908795049786,8,"2022","MARIAN","Maug","Maug","Forereef","Mid","ROB",20.014516,145.20871,6.705272783,9.143553795,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",0,0.819672131147541,-0.198850858745165,9,2.19722457733622
"SfM",38783,"MAU-01215",1.64100907817864,0.743484224965707,5.16037410677645,8,1.35178399428965,0.73469387755102,3.86431329785834,4,"2022","MARIAN","Maug","Maug","Forereef","Shallow","ROB",20.015957,145.207474,3.352636391,3.962206644,35.44106339,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",142,"MAU_MTMM","NOT","Maug","",0,0.227272727272727,-1.48160454092422,NA,NA
"SfM",38785,"MAU-01226",2.52445737994792,0.894143904772027,12.4841192919237,24,2.40274512967094,0.890887573964497,11.053478001102,15,"2022","MARIAN","Maug","Maug","Forereef","Mid","AGR",20.037076,145.219743,16.1536117,17.37275221,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",1,0.331034482758621,-1.10553273151268,9.83333333333333,2.28577797467766
"SfM",38787,"MAU-01207",2.06171021299259,0.833374181576275,7.85939957042931,15,1.3929083621209,0.698060941828255,4.02654368722825,5,"2022","MARIAN","Maug","Maug","Forereef","Shallow","ROB",20.024278,145.210172,2.438281012,3.352636391,35.44106339,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",142,"MAU_MTMM","NOT","Maug","",0,1.91379310344828,0.649087190765915,NA,NA
"SfM",38800,"MAU-01263",2.36403567843128,0.870887130362349,10.633779488741,18,1.72774841347013,0.801020408163265,5.62796777539107,7,"2022","MARIAN","Maug","Maug","Forereef","Deep","AGR",20.028995,145.207629,18.59189272,20.42060347,87.73461767,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",351,"MAU_MTMM","NOT","Maug","",0,0.209876543209877,-1.56123581061622,1.8,0.587786664902119
"SfM",38802,"MAU-01242",2.40677665628639,0.889196675900277,11.0981303399243,15,1.70947277658421,0.782222222222222,5.52604724796058,7,"2022","MARIAN","Maug","Maug","Forereef","Mid","AGR",20.02085,145.207623,7.314843036,7.924413289,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",0,0.357142857142857,-1.02961941718116,14,2.63905732961526
"SfM",38805,"MAU-01248",2.45052284455332,0.886909891793546,11.594407207396,22,1.63800889728803,0.732570239334027,5.14491525226838,8,"2022","MARIAN","Maug","Maug","Forereef","Mid","ROB",20.011861,145.219944,12.80097531,15.23925632,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",0,0.5,-0.693147180559945,NA,NA
"SfM",38806,"MAU-01247",1.94442314370223,0.741181419385854,6.989598697841,16,1.51366350478222,0.770083102493075,4.54334490858874,5,"2022","MARIAN","Maug","Maug","Forereef","Mid","AGR",20.01815,145.21206,12.80097531,13.41054557,190.6950207,"MTMNM","Maug","Maug","NOT","NOT","NOT","NOT","MAU","MAU","NOT","MTMM",763,"MAU_MTMM","NOT","Maug","",0,0.357894736842105,-1.02751636698438,NA,NA
