"","Mean.SEC_NAME","Mean.OBS_YEAR","Mean.N","Mean.CORAL","Mean.MA","Mean.TURF","Mean.UC","Mean.CCA","Mean.TW","Mean.EMA","Mean.SC","Mean.I","Mean.SED","Mean.HAL","Mean.MF","Mean.TOT_AREA_WT","PooledSE.SEC_NAME","PooledSE.OBS_YEAR","PooledSE.N","PooledSE.CORAL","PooledSE.MA","PooledSE.TURF","PooledSE.UC","PooledSE.CCA","PooledSE.TW","PooledSE.EMA","PooledSE.SC","PooledSE.I","PooledSE.SED","PooledSE.HAL","PooledSE.MF"
"125","ROS_INNER",2015,28,7.54554951486923,0.349168648791208,58.0120061232677,1.197799494865,3.50604498326386,0.289158518194461,0.140112308604882,0,0.0692797263613366,30.3630352922921,0.0148034025497595,0.051200128738267,275.6062,"ROS_INNER",2015,28,2.10437441682379,0.118182545090024,4.43611070947274,0.295906777313003,1.19579317913737,0.073359024493527,0.0828201753802086,0,0.0349985167369642,3.26535121461816,0.0146514406885312,0.0251176365434227
"126","ROS_SANCTUARY",2015,48,20.0639883625447,7.64790309938849,16.3254657773894,8.87712292156271,41.362762247437,0.314695108018751,7.69264214077273,1.03249425526815,0.347408936799477,0.41028458051469,5.11705059988537,0.0586769002400274,120.295,"ROS_SANCTUARY",2015,48,1.66586191592865,1.31804626001928,2.34101796195525,0.666478126433907,2.00420795748134,0.0649851052029253,0.746770803655654,0.27552892473402,0.136239210522069,0.140173474893017,0.948068795352608,0.0230630239872796
"127","SWA_OPEN",2015,7,68.5763686249217,3.05616717704137,14.5300322627787,5.13648289062661,10.2668993811336,0.392269846333877,3.43537062239811,0,0,0.135161931726528,0,0,110.770695303,"SWA_OPEN",2015,7,2.49834876470722,0.391795606543772,1.32729771633797,0.433292370493429,1.48663585605709,0.291859095464467,1.1366138473777,0,0,0.134795051560336,0,0
"128","SWA_SANCTUARY",2015,43,37.6449253149657,10.2042662776537,22.9267235250694,9.61300223526775,19.9330899263021,0.177999142754313,9.14856419608969,0,0.115226414309906,0.0214018036738046,0.00580254193561224,0.0466147966522591,169.732322917,"SWA_SANCTUARY",2015,43,3.59078470219337,1.75886279896116,2.1485515119188,0.87234254242855,1.90785357118248,0.0383558495535124,0.854093793446512,0,0.0553375553387699,0.0142338057950643,0.00553619818914995,0.0238661498234219
"129","TAU_OPEN",2015,60,33.8403849897418,0.864000750226773,39.1888336867465,4.92522414193297,15.021868091002,0.313345954850356,7.94610173008117,0.215773543117204,0.920220148802255,1.07946393059626,0.923353129686022,0.0868844803150325,793.6225,"TAU_OPEN",2015,60,1.99040766288526,0.218651066827495,2.44966242519581,0.475089803312177,1.26262874379206,0.0611915345277439,0.716492129674278,0.106808231349307,0.302205033497522,0.355013927536489,0.360634664357581,0.0241313174421073
"130","TAU_SANCTUARY",2015,8,29.3580907706662,0.443966811650324,36.8435128923087,6.03689804918623,12.9990142537564,0.0993202157969152,6.89974125064023,0.464844206793856,10.6583400307068,2.21671178510611,0.115777998371345,0,110.2475,"TAU_SANCTUARY",2015,8,4.98229998739585,0.233008171991504,6.68271396006215,0.453963261996646,2.84428485132258,0.068981326608722,0.625976946354394,0.164080533676879,0.90437210620107,0.96676208564768,0.11537380080199,0
"131","TUT_AUNUU_A",2015,11,20.0391360830888,2.87596015905798,55.1057805063306,2.65254428951924,12.3128877233669,0.159937807218629,3.99977125444208,0.53185102907824,0.115852816431176,1.48875142791021,3.53000900029409,0.0285445113587621,1324.136268,"TUT_AUNUU_A",2015,11,6.42767083520343,1.26951287676846,8.40632251072087,0.436714051996652,3.55410663080688,0.0921547624638719,0.662581330862787,0.290408055224144,0.0465732490820076,0.651665949447064,1.62303673701402,0.0285129215844111
"132","TUT_AUNUU_B",2015,35,7.52740940264241,2.17073699012355,72.8506068592002,2.57665568213071,2.85487110164275,0.305662669054676,1.64559192640763,1.05109840658417,0.216159791613413,4.9445542257536,6.73897129603232,0.0769001378337882,243.8,"TUT_AUNUU_B",2015,35,1.56795953671148,0.531711617059933,3.13601150548461,0.81632321831649,0.612528961885089,0.0775033715099224,0.352920999058441,0.698835615480227,0.0952366495503344,1.73652447795067,1.83333329385377,0.0366263493995049
"133","TUT_NE_OPEN",2015,39,30.7492617732686,2.62639791770718,48.6311284089713,4.36591490463082,8.86130119368871,0.354189075125448,4.71986028126717,0.561666857593326,0.225790362711748,2.44108373038293,1.18350947440899,0.0614587857012363,1324.136268,"TUT_NE_OPEN",2015,39,3.25785816199449,0.388677081218635,3.49983943951519,0.717485348253745,1.47717424739368,0.0709085376938624,0.655617327126533,0.35125332804776,0.0587446150110346,0.657044438152275,0.317068172431531,0.0217987709314024
"134","TUT_NW_OPEN",2015,26,24.6396453979851,2.84065622978009,53.1404132801515,3.94956415325328,7.90461082350824,0.256453724869807,6.09287595614762,0.0360212155636559,0.107684157411846,3.1982218883444,2.03987105110748,0.0525449697088111,608.4,"TUT_NW_OPEN",2015,26,3.89398335136476,0.673545257812564,3.52476203456483,0.614589409330546,1.16573515819851,0.0510894306554569,1.1036561920027,0.0256211173146782,0.0443246711898223,1.00109968761545,0.615667292516736,0.0258180279644248
"135","TUT_SE_OPEN",2015,68,18.3901580351527,6.6947807382388,41.07343658078,5.23062427461437,19.4243978549932,0.288033835011532,9.35818347632966,1.35499898611162,0.340761776428086,0.654694859410855,2.70858769255515,0.0520424468503712,1424.2,"TUT_SE_OPEN",2015,68,1.75330632777676,1.10306617093321,3.06238467746478,0.539638744897657,1.57578440344238,0.0490700471581468,0.824006045601489,0.31092209010322,0.0807079469630515,0.214161607188125,0.552247066319933,0.0197212472752823
"136","TUT_SW_OPEN",2015,20,39.8344422250307,2.52643936975666,25.2073131688786,3.86014077034399,20.6234442580114,0.347178100382829,6.64254861781451,0.666086490418309,0.19780004170951,1.67949425890885,2.6224315694715,0.0438705603726365,744.574969,"TUT_SW_OPEN",2015,20,4.00917943206369,0.61643536518752,3.4317907929604,0.368181859992502,2.23177707909699,0.0810963110499634,0.643627077700125,0.449081365131059,0.0653619382277098,0.77263606694733,1.32033918573321,0.0248489817677116
"137","TUT_FA_FE",2015,48,27.7466405112158,1.98570153152583,29.2592262395847,3.70769098089839,30.7338018166276,0.265631826076662,8.31120117041766,0.792115768011346,0.364877579719101,0.239113259155801,0.567322123742077,0.0816785215542256,778.674969,"TUT_FA_FE",2015,48,4.60558245845588,0.646498400123808,5.22637616477462,0.962530385793737,2.69097431136331,0.0723709863571336,1.11045887130282,0.316639622351419,0.053965120016377,0.181087386024516,0.261143029457752,0.056744866972093
"138","French Frigate",2016,73,26.3339310026217,1.32012307301311,53.9941756573149,2.21140933645276,4.61768388365482,0.188421977184743,5.15952834010843,0.0216973283028897,0.0913659903333714,8.32373996749123,0.137754757159561,0.048726577991389,26629,"French Frigate",2016,73,3.61329975043145,0.465406213199676,3.50073316726793,0.430121655973453,0.717537409181732,0.036711893917614,0.510682703916822,0.0166025569420085,0.0475569088553931,1.7590098515465,0.0472870501616248,0.0174191695182428
"139","HAW_KONA",2016,54,15.8428581070158,0.886493292878635,63.512448808522,1.84742414095835,7.60760247471191,0.261534323033542,9.04649539160899,0,0.0244392431267354,3.06617195273084,0.0134907294051058,0.623295618438161,5727.459565,"HAW_KONA",2016,54,1.52795200265567,0.155632552855745,1.92280477293563,0.27164662145845,0.853287717218797,0.0420150075934157,0.724230822398022,0,0.014459998204729,0.551504315328612,0.00965496288326281,0.101485190440089
"140","HAW_PUNA",2016,22,8.99836130773663,0.434638519762657,69.4597855082237,0.832743448806118,5.97103696372789,0.4521260067174,9.36843491455018,0.0686023128144583,0.165700711080517,5.533439762104,0,0.0684408182459143,4063.674913,"HAW_PUNA",2016,22,2.32818914458692,0.199513273954972,3.62167364083405,0.215246005942321,0.833450312194524,0.115294623608304,1.37230331292601,0.0340306598168834,0.127007171580732,2.68513371801035,0,0.0327071462257041
"141","HAW_SE",2016,14,16.1942994313913,0.106966216666774,64.1790317335794,0.992189840632525,7.29925423187834,0.162863258908264,10.1603138280027,0.200117595828217,0.211169256446982,1.61707468566447,0.0317730205418472,0.0531896756632442,2117.7856618,"HAW_SE",2016,14,2.19339663400833,0.0441945087807337,4.32547655596396,0.18394433862593,1.196958279585,0.107814275616623,1.82702726555225,0.0845996338021841,0.134416273030681,0.588653895421233,0.0317529380337339,0.0382322819677807
"142","Jarvis",2016,60,0.288446991532945,7.37003647234392,24.5584430382744,1.3452915805883,18.1892491557722,0.153098310865701,48.3686140623657,0,0.00544064038460554,0.791374237517562,0.428395401808741,0.129540538838218,365.90565228,"Jarvis",2016,60,0.0709530159494654,0.928826780782082,2.35138331337492,0.224302642275533,1.65028756954491,0.0337874992972797,2.17940922138531,0,0.00532555038579239,0.350034245945505,0.0887989288216848,0.0286273764674944
"143","KAH_NORTH",2016,16,32.6680837339069,1.63655068489809,45.2707803514435,1.3148737626828,2.35626979877058,0.294744848580596,2.29884035181944,0,0.0186428038777032,15.419263235661,0.331569039622731,0.125732610268693,600,"KAH_NORTH",2016,16,4.42242297073267,0.681590290125359,3.75636865069221,0.288293591352079,0.532042118061614,0.104127417225396,0.697933853477034,0,0.0185727617870724,3.16276220894804,0.250143689012211,0.061512502369921
"144","KAH_SOUTH",2016,19,5.03645341770572,2.68609002858701,75.3233578500739,0.649205725559069,2.64187549795168,0.257880007072261,6.4965946491558,0,0.131737612703309,7.57966374280038,0.104227201022238,0.186949882970932,600,"KAH_SOUTH",2016,19,0.72962803659654,0.504630263175232,1.35654606314537,0.203493986935976,0.504648638532181,0.0735227287718742,1.16812717092728,0,0.0496480577031427,1.71607901716816,0.0658089543906376,0.0525947758835299
"145","KAU_EAST",2016,32,3.23141521103779,2.28563279316307,77.4953127483339,0.388218515251087,4.98378889593004,0.212535914245228,4.73433459145491,0.189968087446755,0.136772567104242,6.80122096352492,0.141554142004366,0.0322595497164182,11545.393814,"KAU_EAST",2016,32,0.547700660599103,0.53318706285812,3.04384430152128,0.0665484290195256,0.848341056982516,0.0586198118457675,1.42815008560661,0.121840967565445,0.0495483283100946,2.46326301375577,0.0591066525557839,0.0187816625147817
"146","KAU_NAPALI",2016,15,0.923682207213807,2.48570236263181,84.9206931004438,0.305037452927533,1.25567938815336,0.442518728359357,3.41548014688304,0,0.0586193278996463,6.83068912360343,0.10945434317111,0,6581.6733618,"KAU_NAPALI",2016,15,0.226892671094774,1.18968631780928,2.51663445362595,0.116724228081187,0.302300401720789,0.168855223818868,0.77947260223511,0,0.0358051881770824,2.54642972658024,0.109441638667514,0
"147","Kure",2016,58,5.40624632959093,7.37267612749409,71.0286685242308,2.51058503857848,5.91720606954141,0.174808078488968,6.27294843862745,0.00235074193366511,0.0744637334649905,3.91763780934521,0.0078022257714926,0.343579652428897,2438.4860881,"Kure",2016,58,0.71472853348046,1.44428993103337,1.60163642902538,0.276629653605933,0.645547217406079,0.0345200238072528,0.549000380474848,0.0023333005135571,0.0310193470754496,1.078114504111,0.00778482966154651,0.0703279124895438
"148","LAN_NORTH",2016,12,20.590270868276,1.21452527874512,70.3497984251832,0.450372016940586,0.358538234540347,0.125433303265253,0.449310468680375,0,0.0218828503376,6.68640306580187,0.329270808435566,0.0353960194638699,1523.0099653,"LAN_NORTH",2016,12,6.62722872137932,0.856264353573032,6.23787860583731,0.187018585579271,0.153392621219234,0.0568104662496096,0.182108405592191,0,0.0218554751094522,1.92559611741099,0.172519304053423,0.0353679966594468
"149","LAN_SOUTH",2016,29,26.6693977372686,0.289861291897935,66.3689650800435,2.33638231088012,1.58780807852756,0.0911988269362427,2.27775572604056,0,0.0289982636401965,2.66453189141056,0.112681931171165,0.0886721799835311,1480.6639285,"LAN_SOUTH",2016,29,3.18346370361154,0.0853057312135523,3.30496740008931,0.411190552463328,0.362568754090478,0.0331052007454924,0.626902814297822,0,0.0225558538131064,0.869950185947502,0.044460995433865,0.0466638345632462
"150","Lisianski",2016,56,17.9470967833478,1.61548901841898,51.7169922468235,4.06422713631758,7.49693119296701,0.194300107176496,9.26507450053412,0.0129174913477053,0.0264510154059112,3.96184545674267,7.95720229441236,0.0529526314958201,30954.929269,"Lisianski",2016,56,1.67806198913475,0.360512662115505,1.73503261904584,0.395184734675136,0.776646649814996,0.0339910959423371,0.688951518393417,0.00893136652062487,0.0156017369763056,0.744595473026561,0.754781229874072,0.0178979702319584
"151","MAI_KIHEI",2016,22,29.4797764866665,2.13736231335985,50.5183737978522,0.850296278370343,3.83186494702977,0.352062110047368,5.96624761636377,0.0129143928662835,0.0926686824383089,7.94783403366826,0.0129577297550965,0.327481903724089,1870.5576913,"MAI_KIHEI",2016,22,3.15748585930275,0.56307239947422,3.38605581604571,0.247844244492757,0.664581667960359,0.100362250273194,1.55346151568431,0.0128920239986983,0.0602716903799158,2.51661342406738,0.0129352858241973,0.0763565121925453
"152","MAI_LAHAINA",2016,10,7.88669680335672,0.271736999337247,74.1761558896657,0.231161402916564,0.802970498727839,0.210214733894205,0.250065832508234,0,0.0518552375215885,16.5345911201219,0.0259276187607943,0.11600769727377,1210.4381824,"MAI_LAHAINA",2016,10,2.3841792702415,0.173316984293096,3.85756018753764,0.118056555055859,0.602201537456064,0.0886698111352679,0.182709176603104,0,0.0517874762726552,4.80511069804588,0.0258937381363276,0.0820322959217959
"153","MAI_NE",2016,11,5.62962176336744,1.68464391763577,76.8589510858673,0.685850309070898,3.96073388646441,0.569786508553421,4.95096087762242,0.0716821280512377,0.11947021341873,6.6373984828004,0.0865376447722634,0.0753953316029485,2291.3105766,"MAI_NE",2016,11,1.81562619301179,0.826149101409333,4.59413482915313,0.136189897568591,1.03239985079984,0.250679724284955,1.90060534911401,0.0716262490036366,0.0631684140693368,3.51394890440152,0.0865009003171564,0.0551477472045368
"154","MOL_PALI",2016,9,3.1661941324318,0.529563663792213,78.8482929268956,0.566448868664307,2.40805796404892,0.12906587857047,3.99515931315941,0.704931780671577,0.974367484672415,9.37343273432802,0,0.107774281600335,1618.3052796,"MOL_PALI",2016,9,2.00966870850564,0.19003319499788,2.75330327754041,0.237114210777735,0.572767212394376,0.0646497790428026,1.49531004961262,0.596868253450036,0.327563056221198,3.62461077226947,0,0.107722078891535
"155","MOL_SOUTH",2016,10,31.184939053724,0.871398189433273,55.9993345018674,0.875890911043438,3.21936635788588,0.0581188357995012,1.21714868936488,0,0.288457971621464,7.21935523610308,0,0.106243144207356,6129.3253145,"MOL_SOUTH",2016,10,9.32190934467115,0.287266426779796,8.62779878254363,0.21695834868853,1.61651924164922,0.0581119688073793,0.347680298760168,0,0.218553760127112,2.50245664915125,0,0.0626115137877868
"156","MOL_WEST",2016,14,3.13906472687115,3.15296396908647,78.7020652688159,0,0.870452195020451,0.290447403813404,0.857962367748838,0,0.115097950971049,13.0550830080443,0.107310513441853,0,3147.2014287,"MOL_WEST",2016,14,1.79407525099325,0.621538057224141,1.94828448676571,0,0.246598533396036,0.106121169099868,0.298968519774067,0,0.0529500786437608,2.45504727892647,0.0902499729797883,0
"157","NII_LEHUA",2016,2,2.87593349877087,2.0528235061107,81.7348805238079,2.06680414292871,2.74952524087472,0.173010380622837,8.70236389267531,0,0.514370929595843,1.37010240816469,0,0.168350168350168,487.75,"NII_LEHUA",2016,2,1.83692895851714,0.369132475340686,0.419786300821195,1.39268908677432,1.4020047328397,0.172921680088618,0.0518182812386768,0,0.177579503121308,0.359816829275306,0,0.168263857055928
"158","NII_WEST",2016,15,0.841709937084967,2.23680392366817,88.7361471999253,0.982376669498569,1.388403460314,0.156378606308536,2.42814289205161,0,0.0395980998841411,4.32919448707183,0,0.0906381852935437,5380.849639,"NII_WEST",2016,15,0.393692318265645,0.44283934774813,1.57844848995471,0.697361880210437,0.588577209487533,0.0575845390921491,0.749207875510644,0,0.0243708895210614,1.29608263260784,0,0.0376139948515128
"159","OAH_EAST",2016,17,17.0685921260115,2.72299337854867,56.030426947909,0.238908678504651,2.70108248395437,0.100435674870629,14.9124724106128,0,0.188276378058766,6.06713160316727,0.309024671737596,0.164446382167836,4369.0862881,"OAH_EAST",2016,17,2.29446681343272,0.623039635259375,3.85461247892874,0.107425423111103,0.495810029528444,0.0568802854548864,2.47772379615514,0,0.118376503315913,2.9835325695718,0.294323064184132,0.104081854301442
"160","OAH_KAENA",2016,6,5.27609447482871,2.00670263207475,80.2694189791952,0.867860199478835,0.742671210445963,0.0705470889644026,6.52847668300298,0,0,5.17663602045241,0,0.553349096082263,1648.1791504,"OAH_KAENA",2016,6,1.9022579073937,1.19112945694749,1.0820747731652,0.212227375517232,0.46924203484129,0.0704956524027681,1.09199094878041,0,0,3.08962957330733,0,0.238379679757338
"161","OAH_NE",2016,16,16.081763725743,3.24410822674656,44.6013588548249,0.234938542093182,7.12844002565654,0.521109850177126,27.7994850705908,0.0274492438843669,0.0179129533272533,0.717516124777744,0.381965774448843,0.062872483036388,7500.0480307,"OAH_NE",2016,16,3.52863425858298,0.656833341819951,6.82830634117826,0.118576270587081,1.50002557494797,0.143147493814775,5.78624769572644,0.027443650509135,0.0179073783594053,0.36617211691208,0.184878186652674,0.0361692358748505
"162","OAH_NORTH",2016,13,2.8700022130265,3.45383721069451,79.7697067577346,0.287085261230206,1.50891492004017,0.143489246356378,8.29255260461982,0,0.0248891048409796,3.94037756452388,0.139719624519566,0.0251405099403834,2559.8006913,"OAH_NORTH",2016,13,1.03156416575854,0.864315066707099,3.64299102178762,0.148854361852184,0.510061224536071,0.065356003873577,3.23343197783541,0,0.024872822205934,0.855625023912234,0.0750751654916957,0.0251240628342768
"163","OAH_SOUTH",2016,34,3.37319804055784,1.41165325616676,79.2054034859631,0.91477226109697,3.24036369023209,0.184834514428769,7.06451035326411,0.0565705040003285,0.250264422117735,5.3089187509509,0.0891174967471041,0.312118477570742,9041.70869,"OAH_SOUTH",2016,34,0.678945765135067,0.272471444157681,2.17925832598536,0.305702286498338,1.07482844333587,0.042885618704997,1.12079120944601,0.0565473032351504,0.192218207660835,1.20770601637113,0.0368552085929203,0.10227848116886
"164","Ofu & Olosega",2016,11,24.2492059341678,0.702029759056834,35.4465596987186,6.90581947699419,20.7473924790048,0.505505140749275,11.9101340935533,0.104928169806929,5.54553957618426,0.879427112722211,0.414783176785198,0.146625625127366,793.3725,"Ofu & Olosega",2016,11,3.17244645899724,0.254236203494311,6.28286766315569,2.93348085831027,4.2401526909435,0.158678735481501,1.96876984587532,0.0757177282854078,4.08866689581402,0.272590577802734,0.143178948246631,0.0967810712887004
"165","Pearl & Hermes",2016,75,1.94715415934971,19.0207814469304,53.6699459103653,2.20252011941031,7.4505656067191,0.487943158240747,8.79464372726704,0.0062050809567123,0.0258338094596639,6.72799630751099,2.35687395144107,0.282778633636667,16340.5863299,"Pearl & Hermes",2016,75,0.378539548752832,4.78500406151051,3.62646972911216,0.333262293258514,1.17018092021495,0.295135953986924,0.835678548769483,0.00432731466896928,0.00807128451061417,2.59036115254455,0.461595528198847,0.0673594088894311
"166","ROS_SANCTUARY",2016,63,19.5842071881769,0.486873450595975,11.4366404445669,5.72397164418414,46.5794617651267,0.549488303428424,16.8036002271559,0.917526357920035,0.28406771902298,0.528749639554902,3.37887320787979,0.0797291189292506,120.295,"ROS_SANCTUARY",2016,63,1.61039886157389,0.0730826429212962,0.75679933165001,0.540874404986571,1.62187842339511,0.156836816860608,0.903968106261297,0.163569263071411,0.0677309038622069,0.198005293391051,0.590640500872831,0.0233926667969996
"167","TAU_OPEN",2016,40,33.2145463771638,0.25270410591386,38.3072530216503,3.76657873675924,15.4008348085562,0.384490604745335,9.64804000888878,0.0996506951541103,0.325756469434636,2.24982300291143,0.501391510326869,0.0847989359043297,793.6225,"TAU_OPEN",2016,40,2.61518897469329,0.0608653622688156,3.06473768231642,1.14297082499405,1.78565025580553,0.0543396279785941,0.732640429256082,0.034819766382181,0.108929784398721,0.619171433815774,0.146160711419584,0.0240155960003487
"168","TAU_SANCTUARY",2016,8,19.5948162310324,0.101241749406677,42.0507683961332,2.88766359659034,22.3597404640027,0.422082957214516,13.4308409148333,0,0.0521199499943465,2.38109249068351,0.0293798039138845,0.130450247484002,95.9125,"TAU_SANCTUARY",2016,8,5.7390764633538,0.0614552672583153,5.91072072389691,0.821812271169944,3.18784591263424,0.2498885978424,2.12347351218193,0,0.0516638528943793,0.717656834956212,0.028920524844932,0.104276691300868
"169","TUT_NE_OPEN",2016,15,32.3303661992744,1.71887131571656,31.3374116439644,2.38012434001453,12.7775827733029,1.63353701507448,14.3200013985018,0.108058001586138,0.0581242924516321,6.47775365425991,0.871830720942267,0.0407890436172482,1324.136268,"TUT_NE_OPEN",2016,15,4.95809899652036,0.935888668306279,3.15348434884915,0.392010816957148,1.55940392875974,0.770366934409653,2.41725443919427,0.0695544102554985,0.0401880237191389,2.23058031140532,0.299459202386513,0.0407270941734164
"170","TUT_NW_OPEN",2016,32,22.4005188100204,0.431629544434432,43.4303938021101,2.63754730374791,13.9028616109591,0.751622217616965,15.8408400390416,0.0360666133435203,0.234021232742733,2.58014800651249,1.14352034083563,0.0112688052508484,608.4,"TUT_NW_OPEN",2016,32,3.0789054454567,0.0856076662146958,3.75323676690295,0.396245764911834,2.22058845113529,0.164697530606355,1.5488754060877,0.0173315476767125,0.107315885574371,0.53754088094217,0.222005313458011,0.0112038048706027
"171","TUT_SW_OPEN",2016,20,38.6622512400861,0.72260464107674,20.5673063562909,2.62514633182513,20.1803549227375,0.267113438610042,9.67710702830372,0.754855078135012,0.512131014343557,7.50754835025396,1.41584136877259,0.0750668711797463,744.574969,"TUT_SW_OPEN",2016,20,3.30028283429683,0.217895755338604,2.3748145812499,0.36945240646048,2.43079163664008,0.0792856034114481,1.51971214999336,0.38215469349192,0.191910580847351,3.78522514129396,0.960451526093115,0.0309501599883932
"172","TUT_FA_FE",2016,8,10.750772635867,1.22203576628923,21.9758981049709,4.6105639262621,35.1242453187554,0.398124319033397,28.0819479201382,1.477464064053,0.19621984120554,0.68923769624135,0.482178652479361,0,549.346945,"TUT_FA_FE",2016,8,2.66925188089331,0.555307947503768,3.71218173446287,3.40304593280917,2.30912955223542,0.0480862882588531,3.01437957998924,0.91718461543437,0.0916860123841449,0.212704970487046,0.247002079393723,0
"173","Agrihan",2017,26,7.32573455496383,3.59456387415852,69.6433374409248,4.94228066789712,5.18781696952479,0.561331966818193,5.7368686657441,0.501066053016806,0.424090030445968,7.50446403340995,0.0820583778112298,0.0194074888522863,850.6272749,"Agrihan",2017,26,1.79898894113589,0.891200691625592,1.96415178023247,0.940512512211326,1.1273564011781,0.112246642487679,0.92866748540177,0.201852949990001,0.117629697137835,2.13144652150878,0.0509499518022562,0.0193541727266747
"174","Aguijan",2017,27,17.6464678992408,8.88752367380666,49.2338311484418,4.71105606735465,7.86692303562935,0.289289627442812,7.69100144475432,0.451026678826412,0.169507322014491,2.55193757553926,5.501781221747,0.106966302154358,405.5903238,"Aguijan",2017,27,2.41372664458486,2.19283750252879,3.18760850968861,0.798595914418751,1.38260203738374,0.0626891859609038,0.975233274661955,0.151318356487347,0.0454767904788581,0.592049102038246,1.28353668563428,0.0319049247225328
"175","Alamagan",2017,13,9.1903782540173,2.50943268028731,66.8388625494715,4.18204757519628,3.80949428574885,0.519826921898846,3.91811811071374,0.201582534495388,0.227224828438784,9.97935880387347,3.32554795295365,0.0144513101524956,346.3396493,"Alamagan",2017,13,2.05161223326096,0.75493228158833,5.04926615389975,0.692655779549447,0.635135709121527,0.170591974615312,0.814868402340971,0.126472769107186,0.151989296669191,3.88750686835767,1.55404570181989,0.0143236628171292
"176","Asuncion",2017,31,6.55826478180182,3.43322989002322,60.3891520629775,3.17827932062597,6.46508674280809,0.330651344196669,8.89405339799979,0.984737020756401,0.816412591027165,10.9319621665385,1.52710134606746,0.0362582788703095,248.6053417,"Asuncion",2017,31,0.777036941493274,0.810732489607652,2.93248164725865,0.437002405047347,1.05314256533275,0.0664627218739033,1.32370448259147,0.343567477821115,0.241629012965503,2.37206359775033,0.408326338258795,0.0202248838262455
"177","Baker",2017,23,19.8752573247783,2.06039608617426,28.6038951633471,5.35107987597418,22.3468772693117,0.0431796162495594,22.4715357281913,0,1.95483576800885,0.381589270982257,2.3056133892063,0.174661756411009,390.27580156,"Baker",2017,23,3.25274328371139,0.799038116786656,4.39743473341544,0.968078624182276,2.81712321422407,0.0296501597376498,2.24774601313453,0,1.83215042245303,0.129882663065656,0.707168175877877,0.0535460181910249
"178","Farallon de Pajaros",2017,28,3.30559880988417,0.213070212372999,83.5279783977767,4.50283248363116,1.70182105410457,0.50947851450925,6.04945892931007,0,0.0699903465773961,4.22611641793835,0.905965832035746,0.0718432681732051,138.460079,"Farallon de Pajaros",2017,28,0.719141465175426,0.0874630319425182,2.07477949454833,0.77935805876689,0.341185525330062,0.0837386574697812,1.16702809667908,0,0.0406583179303545,0.926311429816216,0.828920977786988,0.035129535782322
"179","GUA_ACHANG",2017,10,7.12746594603041,12.0829642052905,69.3834762617989,1.64792119692035,2.06769273652565,0.143430309257992,5.42649328488665,0.220119761466765,0.0590978225899163,1.35465283906111,2.27803714235012,0.044641585175887,833.86,"GUA_ACHANG",2017,10,0.933369072615592,1.91094344191929,2.7360982476516,0.495924933594119,0.498620452378308,0.0910299660080948,1.11917724215001,0.180757395411585,0.0589943490669234,0.46557725666642,0.704512826014883,0.0445912530233502
"180","GUA_EAST_OPEN",2017,31,10.0211857946492,5.19813342785597,63.5587434576889,1.39046045105694,6.78158526369263,0.299483888565182,11.777670262822,0.084296654390038,0.0511336824324683,0.851301004091086,1.67595045237776,0.0547274930330457,2113.25,"GUA_EAST_OPEN",2017,31,1.24259054827796,0.712601211548224,2.26143191453264,0.214013597717792,0.797709603314839,0.0628325466221338,1.03095874604948,0.0301079202232152,0.0220132576722976,0.192098225652733,0.295462594777846,0.0227761901030424
"181","GUA_PATI_POINT",2017,13,10.5208602687056,1.66088906361057,65.6265830639334,1.48231960298191,8.39969553945624,0.103922932072987,9.4747561973445,0.313919115317543,0.0998277918844766,1.35119245092549,2.55227650882215,0,833.86,"GUA_PATI_POINT",2017,13,1.73664919037426,0.490013481477963,1.89185113689427,0.369079483969464,1.15569407155359,0.0330049294621821,1.43681909786478,0.128801848919249,0.0665707866072047,0.706354855391609,0.483845294843194,0
"182","GUA_PITI_BOMB",2017,2,5.25984407165696,3.33756734264815,73.357496386492,1.68575620866366,1.32495291489641,0.850269370592615,12.2010643423416,0,0,1.7552888616355,2.76378608032938,0,215.25,"GUA_PITI_BOMB",2017,2,3.04111595857997,2.98807005892483,0.692331020241366,0.73553335088834,0.0590614140490266,0.533193321275935,3.02033509067383,0,0,1.40763036816847,1.03248101596817,0
"183","GUA_WEST_OPEN",2017,37,13.5188515167735,10.7015317142136,56.454241576847,2.39082349933222,5.10674698086524,0.376695519242312,9.03979240013678,0.109668322500106,0.124620835495217,1.83646378669423,3.10808286647443,0.0333499889245138,2230.25,"GUA_WEST_OPEN",2017,37,2.4227164130282,1.82154605976782,2.47949067417725,0.412886688736766,0.723068947283491,0.095564873071883,0.715198955265669,0.0598177627382429,0.0498512813359172,0.895366710759992,0.456945891329967,0.0195555934534235
"184","Guguan",2017,12,11.3489599897491,1.43115637954093,65.3872666768882,5.71834823899519,6.62242446130386,0.461755593145417,10.6711336454884,0.138125495551595,0.576326142071278,2.90813581316772,0.91647139623894,0,199.96525408,"Guguan",2017,12,1.94389882804593,0.209433775446559,3.55830453254318,0.74154183280959,1.7480085472656,0.150865437467961,1.95383839105909,0.0610248718786262,0.171971710872975,1.09076751853581,0.308632889751663,0
