FRAGMENT_YN,NO_SURVEY,HABITAT_CODE,REEF_ZONE,DEPTH_BIN,MAX_DEPTH,MIN_DEPTH,MISSIONID,SITE,DATE_,TRANSECTNUM,SITEVISITID,SEGMENT,SEGMENTID,SEGLENGTH,SEGWIDTH,TRANSECTID,COLONYID,OLDDEAD,RECENTDEAD_1,DIVER,TAXONCODE,COLONYLENGTH,MORPH_CODE,RECENT_GENERAL_CAUSE_CODE_1,RECENT_GENERAL_CAUSE_CODE_2,RECENT_GENERAL_CAUSE_CODE_3,CONDITION_1,CONDITION_2,CONDITION_3,EXTENT_1,EXTENT_2,EXTENT_3,NOTES,REGION,ISLANDCODE,YEAR,GENUS,S_ORDER,ISLAND,LATITUDE,LONGITUDE,TRANSECT_RANGE_LENGTH,TRANSECT_RANGE_WIDTH,RECENTDEAD_2,GENCODE,TAXONNAME,RECENT_SPECIFIC_CAUSE_CODE_1,RECENT_SPECIFIC_CAUSE_CODE_2,RECENT_SPECIFIC_CAUSE_CODE_3,SEVERITY_1,SEVERITY_2,SEVERITY_3,REGION_NAME,NO_COLONY_OBSERVED
0,0,,,,,,SB1901,OAH-826,25-FEB-19 12.00.00,1,12568,5,4390,2.5,1,1593,,0,0,BH,MPAT,9,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.28582,157.89491,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
-1,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,3,4382,2.5,1,1577,,75,0,MSW,PLOB,13,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,5,4368,2.5,1,1565,,0,0,CSC,PMAL,6,EF,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona maldivensis,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,5,4368,2.5,1,1565,,10,0,CSC,MPAT,37,FO,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,3,4364,2.5,1,1565,,30,5,CSC,PRUS,3000,BR,PRED,,,TIN,SGA,,1,1,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POSP,Porites rus,GAST,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,3,4364,2.5,1,1565,,5,0,CSC,MPAT,29,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-812,26-FEB-19 12.00.00,1,12572,3,4364,2.5,1,1565,,10,0,CSC,MPAT,11,EF,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,5,4298,2.5,1,1563,,0,1,CSC,PCOM,9,BR,PRED,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,POSP,Porites compressa,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,5,4298,2.5,1,1563,,0,0,CSC,MCAP,7,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,5,4298,2.5,1,1563,,0,0,CSC,MCAP,15,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,5,4298,2.5,1,1563,,15,0,CSC,MCAP,23,BR,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,5,4298,2.5,1,1563,,0,0,CSC,PVAR,7,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,1,4296,2.5,1,1563,,5,0,CSC,MCAP,20,EM,,,,BLE,,,5,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,MOSP,Montipora capitata,,,,3,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-811,12-FEB-19 12.00.00,1,12553,1,4296,2.5,1,1563,,60,15,CSC,PDUE,150,ML,PRED,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.30129,157.93982,17.5,1,0,PAVS,Pavona duerdeni,PRED,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,5,4290,2.5,1,1567,,15,0,CSC,MPAT,20,EF,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,5,4290,2.5,1,1567,,0,1,CSC,PMEA,10,BR,PRED,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,5,4290,2.5,1,1567,,0,0,CSC,PMEA,22,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,5,4290,2.5,1,1567,,5,0,CSC,MCAP,15,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,5,4290,2.5,1,1567,,15,0,CSC,MPAT,62,EM,,,,TIN,,,1,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,5,4290,2.5,1,1567,,0,0,CSC,PMEA,11,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-813,12-FEB-19 12.00.00,1,12555,1,4286,2.5,1,1567,,0,0,CSC,PMEA,7,BR,,,,BLE,,,100,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,,,,1,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,20,0,RS,PVAR,12,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,5,0,RS,MPAT,34,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,MCAP,45,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,12,0,RS,MPAT,40,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,MCAP,45,KN,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,MPAT,43,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,PRUS,70,KN,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POSP,Porites rus,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,PVAR,8,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,PVAR,12,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,5,0,RS,PMEA,27,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,1,RS,PMEA,45,BR,PRED,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,POCS,Pocillopora meandrina,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,0,0,RS,MPAT,60,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-831,26-FEB-19 12.00.00,1,12573,1,4322,2.5,1,1603,,10,0,RS,MPAT,40,EM,,,,TIN,,,10,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29892,157.93011,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-819,20-FEB-19 12.00.00,1,12561,3,4400,2.5,1,1579,,0,0,MSW,PLOB,5,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25912,157.70889,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,40,20,CSC,PLOB,6,MD,DAMG,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,DAMG,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,50,0,CSC,PLOB,8,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,20,0,CSC,PLOB,10,EF,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,0,0,CSC,PLOB,12,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,30,0,CSC,PLOB,7,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,20,0,CSC,PLOB,14,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,20,0,CSC,PLOB,7,EF,,,,ALG,,,2,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,0,0,CSC,PLOB,6,EM,,,,ALG,,,5,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,0,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,25,0,CSC,PLOB,7,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,70,0,CSC,PLOB,15,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,10,0,CSC,PLOB,20,MD,,,,ALG,,,2,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,30,0,CSC,PLOB,20,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-818,20-FEB-19 12.00.00,1,12560,1,4526,2.5,1,1577,,2,0,CSC,PLOB,12,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.25891,157.70769,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-827,25-FEB-19 12.00.00,1,12569,1,4520,2.5,1,1595,,0,1,BH,PMEA,17,BR,PRED,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29833,157.97289,17.5,1,0,POCS,Pocillopora meandrina,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-827,25-FEB-19 12.00.00,1,12569,1,4520,2.5,1,1595,,0,0,BH,PMEA,7,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29833,157.97289,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-827,25-FEB-19 12.00.00,1,12569,1,4520,2.5,1,1595,,0,0,BH,PMEA,10,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29833,157.97289,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,30,5,BH,PMEA,37,BR,DAMG,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,UNKN,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-814,12-FEB-19 12.00.00,1,12556,5,4518,2.5,1,1569,,10,0,BH,MCAP,9,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29915,157.96724,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-814,12-FEB-19 12.00.00,1,12556,5,4518,2.5,1,1569,,15,0,BH,PLOB,15,EM,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29915,157.96724,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,90,0,BH,MPAT,26,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,20,0,BH,MPAT,35,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,0,0,BH,PLOB,5,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,0,0,BH,PLOB,8,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,15,0,BH,PMEA,41,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,25,0,BH,PLOB,15,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,0,0,BH,PMEA,11,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,90,0,BH,PLOB,15,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,0,0,BH,PMEA,8,KN,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,0,0,BH,PMEA,6,KN,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,15,0,BH,PLOB,15,MD,,,,SGA,,,10,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,5,0,BH,PLOB,16,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,5,4504,2.5,1,1571,,,0,BH,MPAT,11,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,5,0,BH,PLOB,11,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,10,0,BH,PVAR,10,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,2,0,BH,MCAP,26,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,25,0,BH,PLOB,20,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,50,0,BH,PVAR,29,EM,,,,,,,,,,,MHI,OAH,2019,Pavona,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,PAVS,Pavona varians,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,5,0,BH,MPAT,44,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-815,12-FEB-19 12.00.00,1,12557,1,4500,2.5,1,1571,,5,0,BH,PLOB,16,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29932,157.96809,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,30,0,BH,MCAP,21,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora capitata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,0,0,BH,PMEA,5,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,0,0,BH,PMEA,6,BR,,,,,,,,,,,MHI,OAH,2019,Pocillopora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POCS,Pocillopora meandrina,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,5,5,BH,PLOB,32,MD,PRED,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,FISH,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,2,0,BH,PLOB,18,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,2,0,BH,MPAT,35,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,5,0,BH,PLOB,55,MD,,,,,,,,,,,MHI,OAH,2019,Porites,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,POSP,Porites lobata,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,15,0,BH,MPAT,30,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
0,0,,,,,,SB1901,OAH-825,22-FEB-19 12.00.00,1,12567,5,4496,2.5,1,1591,,20,0,BH,MPAT,43,EM,,,,,,,,,,,MHI,OAH,2019,Montipora,Scleractinia,Oahu,21.29553,157.92291,17.5,1,0,MOSP,Montipora patula,,,,,,,Main Hawaiian Islands,0
