"","FID.x","ANALYST.x","OBS_YEAR.x","MISSION_ID.x","SITE","TRANSECT.x","SEGMENT","SEGLENGTH.x","SEGWIDTH.x","NO_COLONY.x","SPCODE.x","EX_BOUND.x","JUVENILE.x","FRAGMENT.x","REMNANT.x","OLDDEAD.x","MORPH_CODE.x","RDCAUSE1.x","RD_1.x","RDCAUSE2.x","RD_2.x","RDCAUSE3.x","RD_3.x","CON_1.x","EXTENT_1.x","SEV_1.x","CON_2.x","EXTENT_2.x","SEV_2.x","CON_3.x","EXTENT_3.x","SEV_3.x","Shape_Leng.x","FID.y","ANALYST.y","OBS_YEAR.y","MISSION_ID.y","TRANSECT.y","SEGLENGTH.y","SEGWIDTH.y","NO_COLONY.y","SPCODE.y","EX_BOUND.y","JUVENILE.y","FRAGMENT.y","REMNANT.y","OLDDEAD.y","MORPH_CODE.y","RDCAUSE1.y","RD_1.y","RDCAUSE2.y","RD_2.y","RDCAUSE3.y","RD_3.y","CON_1.y","EXTENT_1.y","SEV_1.y","CON_2.y","EXTENT_2.y","SEV_2.y","CON_3.y","EXTENT_3.y","SEV_3.y","Shape_Leng.y","SEGAREA","site_seg"
"126","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"456","MSL",2019,"SE1902","A",2.5,1,NA,"UNKN",NA,"0","0","0","50","EF","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.101000248,2.5,"LAN-01829 10"
"127","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"457","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","5","EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.232002844,2.5,"LAN-01829 10"
"128","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"458","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","5","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.160857483,2.5,"LAN-01829 10"
"129","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"459","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","25","EF","NA",0,"NA",0,"NA",0,"TIN",5,0,"BLP",10,2,"NA",0,0,0.305183502,2.5,"LAN-01829 10"
"130","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"460","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.069526973,2.5,"LAN-01829 10"
"131","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"461","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","10","EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.20159675,2.5,"LAN-01829 10"
"132","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"462","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","1","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.122447745,2.5,"LAN-01829 10"
"133","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"463","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","1","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.450998115,2.5,"LAN-01829 10"
"134","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"464","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","50","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.305887315,2.5,"LAN-01829 10"
"135","466","MSL",2019,"SE1902","LAN-01829","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.003801315,"465","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","1","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.304175426,2.5,"LAN-01829 10"
"136","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"433","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","90","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.9355795,2.5,"LAN-01829 5"
"137","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"434","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","5","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.059284061,2.5,"LAN-01829 5"
"138","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"435","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","5","EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.265351409,2.5,"LAN-01829 5"
"139","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"436","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","5","EF","PRED",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.316006328,2.5,"LAN-01829 5"
"140","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"437","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",20,2,"NA",0,0,"NA",0,0,0.17512444,2.5,"LAN-01829 5"
"141","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"438","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","80","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.113944549,2.5,"LAN-01829 5"
"142","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"439","MSL",2019,"SE1902","A",2.5,1,NA,"MOSP",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.070854004,2.5,"LAN-01829 5"
"143","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"440","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","50","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.07650281,2.5,"LAN-01829 5"
"144","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"441","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.259710706,2.5,"LAN-01829 5"
"145","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"442","MSL",2019,"SE1902","A",2.5,1,NA,"PVAR",NA,"0","0","0","50","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.110641223,2.5,"LAN-01829 5"
"146","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"443","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","25","EF","NA",0,"NA",0,"NA",0,"BLE",75,2,"ALG",1,0,"NA",0,0,0.958270777,2.5,"LAN-01829 5"
"147","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"444","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","60","EF","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,1.511074485,2.5,"LAN-01829 5"
"148","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"445","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","15","EF","NA",0,"NA",0,"NA",0,"BLE",85,2,"NA",0,0,"NA",0,0,0.231820319,2.5,"LAN-01829 5"
"149","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"446","MSL",2019,"SE1902","A",2.5,1,NA,"PDUE",NA,"0","0","0","10","ML","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.200403245,2.5,"LAN-01829 5"
"150","474","MSL",2019,"SE1902","LAN-01829","A","5",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0064,"447","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","95","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,1.243792784,2.5,"LAN-01829 5"
"151","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"609","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","60","MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.87487186,2.5,"MAI-02543 0"
"152","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"610","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.078806407,2.5,"MAI-02543 0"
"153","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"611","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.107647017,2.5,"MAI-02543 0"
"154","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"612","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","10","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.110501628,2.5,"MAI-02543 0"
"155","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"613","MSL",2019,"SE1902","A",2.5,1,NA,"MOSP",NA,"0","0","0","5","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.065598553,2.5,"MAI-02543 0"
"156","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"614","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.056158702,2.5,"MAI-02543 0"
"157","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"615","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","40","EF","NA",0,"NA",0,"NA",0,"BLE",10,1,"NA",0,0,"NA",0,0,0.11172775,2.5,"MAI-02543 0"
"158","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"616","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","30","EF","GAST",3,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.118570907,2.5,"MAI-02543 0"
"159","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"617","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","85","MD","FISH",1,"NA",0,"NA",0,"PRS",1,0,"NA",0,0,"NA",0,0,0.672025297,2.5,"MAI-02543 0"
"160","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"618","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","10","MD","FISH",1,"NA",0,"NA",0,"DIS",3,0,"NA",0,0,"NA",0,0,0.925271182,2.5,"MAI-02543 0"
"161","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"619","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","0","EF","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.186725307,2.5,"MAI-02543 0"
"162","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"620","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","80","EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.200711261,2.5,"MAI-02543 0"
"163","771","MSL",2019,"SE1902","MAI-02543","A","0",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001,"621","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","60","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.177543798,2.5,"MAI-02543 0"
"164","913","MSL",2019,"SE1902","MOL-02283","A","15",1,1,NA," ",NA,"-1","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.002823119,"910","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","0","EM","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.111704342,2.5,"MOL-02283 15"
"165","913","MSL",2019,"SE1902","MOL-02283","A","15",1,1,NA," ",NA,"-1","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.002823119,"911","MSL",2019,"SE1902","A",2.5,1,NA,"PDUE",NA,"0","0","0","90","ML","NA",0,"NA",0,"NA",0,"BLE",10,1,"NA",0,0,"NA",0,0,0.329230756,2.5,"MOL-02283 15"
"166","913","MSL",2019,"SE1902","MOL-02283","A","15",1,1,NA," ",NA,"-1","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.002823119,"912","MSL",2019,"SE1902","A",2.5,1,NA,"PDUE",NA,"0","0","0","80","ML","NA",0,"NA",0,"NA",0,"BLE",20,1,"NA",0,0,"NA",0,0,0.257729335,2.5,"MOL-02283 15"
"167","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"897","MSL",2019,"SE1902","A",2.5,1,NA,"PDUE",NA,"0","0","0","5","ML","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.067623961,2.5,"MOL-02283 10"
"168","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"898","MSL",2019,"SE1902","A",2.5,1,NA,"PDUE",NA,"0","0","0","70","ML","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.185763129,2.5,"MOL-02283 10"
"169","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"899","MSL",2019,"SE1902","A",2.5,1,NA,"POSP",NA,"0","0","0","40","MD","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.084482247,2.5,"MOL-02283 10"
"170","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"900","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","75","BR","TLS",1,"FISH",1,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.481742878,2.5,"MOL-02283 10"
"171","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"901","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","10","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.122803787,2.5,"MOL-02283 10"
"172","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"902","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","40","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.255148978,2.5,"MOL-02283 10"
"173","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"903","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","50","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.206973646,2.5,"MOL-02283 10"
"174","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"904","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","40","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.162722248,2.5,"MOL-02283 10"
"175","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"905","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","10","BR","TLS",5,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.13849159,2.5,"MOL-02283 10"
"176","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"906","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","50","EM","NA",0,"NA",0,"NA",0,"BLE",20,2,"NA",0,0,"NA",0,0,0.094623728,2.5,"MOL-02283 10"
"177","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"907","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","5","EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.055516664,2.5,"MOL-02283 10"
"178","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"908","MSL",2019,"SE1902","A",2.5,1,NA,"PDUE",NA,"0","0","0","50","ML","NA",0,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,0.187105798,2.5,"MOL-02283 10"
"179","914","MSL",2019,"SE1902","MOL-02283","A","10",1,1,NA," ",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.001486606,"909","MSL",2019,"SE1902","A",2.5,1,NA,"PLOB",NA,"0","0","0","80","MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.334768114,2.5,"MOL-02283 10"
"180","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"244","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","75","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.395023671,2.5,"LAN-01768 0"
"181","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"245","MSL",2019,"SE1902","A",2.5,1,NA,"MPAT",NA,"0","0","0","10","EF","NA",0,"NA",0,"NA",0,"BLE",80,1,"NA",0,0,"NA",0,0,0.975541614,2.5,"LAN-01768 0"
"182","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"246","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","KN","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.054919303,2.5,"LAN-01768 0"
"183","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"247","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","40","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.306889768,2.5,"LAN-01768 0"
"184","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"248","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","5","BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.23365359,2.5,"LAN-01768 0"
"185","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"249","MSL",2019,"SE1902","A",2.5,1,NA,"POSP",NA,"0","0","0","10","KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.212209142,2.5,"LAN-01768 0"
"186","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"250","MSL",2019,"SE1902","A",2.5,1,NA,"PMEA",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.200255561,2.5,"LAN-01768 0"
"187","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"251","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","80","BR","TLS",5,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.65869748,2.5,"LAN-01768 0"
"188","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"252","MSL",2019,"SE1902","A",2.5,1,NA,"PCOM",NA,"0","0","0","0","BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.52422313,2.5,"LAN-01768 0"
"189","273","MSL",2019,"SE1902","LAN-01768","A","0",1,1,NA,"PCOM",NA,"0","0","0","0"," ","NA",0,"NA",0,NA,0,"NA",0,0,"NA",0,0,"NA",0,0,0.0063,"253","MSL",2019,"SE1902","A",2.5,1,NA,"MCAP",NA,"0","0","0","50","KN","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,1.070559667,2.5,"LAN-01768 0"
