FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
1421,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PCOM,0,KN,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087204586
1422,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081770226
1423,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080495528
1424,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058410359
1425,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PCOM,-1,BR,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.2135
1426,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,60,FISH,1, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.129546171
1427,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100071375
1428,MW,2019,SE1902,HAW-4296,0,2.5,1,0,POSP,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113845511
1429,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051587693
1430,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072483378
1431,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045508022
1432,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017707061
1433,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02468299
1434,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019895727
1435,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029752311
1436,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035254787
1437,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034313992
1438,MW,2019,SE1902,HAW-4296,0,2.5,1,0,POSP,0,CO,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1271201
1439,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.128674861
1440,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.112369613
1441,MW,2019,SE1902,HAW-4296,1,2.5,1,0,PLOB,0,EM,0,80, ,0, ,0, ,0,ALG,20,0, ,0,0, ,0,0,0.103020629
1442,MW,2019,SE1902,HAW-4296,1,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050770464
1443,MW,2019,SE1902,HAW-4296,1,2.5,1,0,POSP,0,EM,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071576322
1444,MA,2019,SE1902,HAW-4299,3,2.5,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.000538516
1445,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.07958574
1446,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069409653
1447,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071239385
1448,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084132098
1449,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064757548
1450,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077473157
1451,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068743145
1452,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08515803
1453,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151633769
1454,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100929382
1455,MA,2019,SE1902,HAW-4299,7,2.5,1,0,MCAP,0,EM,0,85, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.091974128
1456,MA,2019,SE1902,HAW-4299,3,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026176517
1457,MA,2019,SE1902,HAW-4299,3,1,1,0,PMEA,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015853391
1458,MA,2019,SE1902,HAW-4299,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013203408
1459,MA,2019,SE1902,HAW-4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028014462
1460,MA,2019,SE1902,HAW-4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009974467
1461,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.008319255
1462,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022992389
1463,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01765701
1464,MA,2019,SE1902,HAW-4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015641611
1465,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031891064
1466,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027513633
1467,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014106027
1468,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020129579
1469,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013017681
1470,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015754365
1471,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013974261
1472,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02114001
1473,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012727922
1474,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019436306
1475,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019257466
1476,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06169295
1477,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02042474
1478,RS,2019,SE1902,HAW_4299,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024805039
1479,RS,2019,SE1902,HAW_4299,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05331585
1480,RS,2019,SE1902,HAW_4299,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.088400227
1481,RS,2019,SE1902,HAW_4299,3,2.5,1,0,PMEA,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098127468
1482,RS,2019,SE1902,HAW_4299,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007218033
1483,RS,2019,SE1902,HAW_4299,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017622996
1484,RS,2019,SE1902,HAW_4299,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016992057
1485,RS,2019,SE1902,HAW_4299,5,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073427243
1486,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028779333
1487,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010486182
1488,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028013032
1489,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030400001
1490,RS,2019,SE1902,HAW_4299,5,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019505897
1491,RS,2019,SE1902,HAW_4299,5,2.5,1,0,PLOB,0,EM,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055043347
1492,RS,2019,SE1902,HAW_4299,5,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063019441
1493,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063844263
1494,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050702662
1495,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087634353
1496,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066753276
1497,RS,2019,SE1902,HAW_4299,7,1,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013408205
1498, ,0, , ,0,0,0,0,MPAT,0,EF,0,13,MACA,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.165774064
1499, ,0, , ,0,0,0,0,PLOB,0,EM,0,80, ,0, ,0, ,0,BLE,30,1, ,0,0, ,0,0,0.076625126
1500, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039410913
1501, ,0, , ,0,0,0,0,PLOB,0,EM,0,82, ,0, ,0, ,0,BLE,60,3, ,0,0, ,0,0,0.134046261
1502, ,0, , ,0,0,0,0,MPAT,0,EF,0,60,MACA,5, ,0, ,0,BLE,96,2,ALG,10,0, ,0,0,0.121471642
1503, ,0, , ,0,0,0,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058531444
1504, ,0, , ,0,0,0,0,MPAT,0,EF,0,0, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.049320686
1505, ,0, , ,0,0,0,0,MPAT,0,EF,0,10, ,0, ,0, ,0,BLE,90,1, ,0,0, ,0,0,0.041425836
1506, ,0, , ,0,0,0,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.022750165
1507, ,0, , ,0,0,0,0,MPAT,0,EF,0,0,MACA,2, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.0096
1508, ,0, , ,0,0,0,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017132719
1509, ,0, , ,0,0,0,0,MPAT,0,EF,0,0,MACA,5, ,0, ,0, ,0,0,BLE,100,2, ,0,0,0.021085778
1510, ,0, , ,0,0,0,0,MCAP,0,EF,0,45,MACA,25, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.047760339
1511, ,0, , ,0,0,0,0,MPAT,0,EF,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109483149
1512, ,0, , ,0,0,0,0,MCAP,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018049931
1513, ,0, , ,0,0,0,0,MPAT,0,EF,0,0,MACA,3, ,0, ,0,BLE,97,2,BLE,3,5, ,0,0,0.032003125
1514, ,0, , ,0,0,0,0,PLOB,0,EM,0,85, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201623832
1515, ,0, , ,0,0,0,0,MCAP,0,EF,0,0,MACA,5, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.080010562
1516, ,0, , ,0,0,0,0,PLOB,0,EM,0,2, ,0, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.020838667
1517, ,0, , ,0,0,0,0,MPAT,0,EF,0,5,MACA,10, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.046812926
1518, ,0, , ,0,0,0,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027378823
1519, ,0, , ,0,0,0,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025102988
1520, ,0, , ,0,0,0,0,PDUE,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046025753
1521, ,0, , ,0,0,0,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039870039
1522, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.011168258
1523, ,0, , ,0,0,0,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055147982
1524, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0, ,0, ,0,BLE,90,1, ,0,0, ,0,0,0.034583377
1525, ,0, , ,0,0,0,0,MCAP,0,EF,0,50,MACA,5, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.185198408
1526, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034340646
1527, ,0, , ,0,0,0,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.023362363
1528, ,0, , ,0,0,0,0,MPAT,0,EF,0,50,MACA,4, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.036980264
1529, ,0, , ,0,0,0,0,MCAP,0,EF,0,50, ,0, ,0, ,0,BLE,50,3,BLE,50,1, ,0,0,0.083276949
1530, ,0, , ,0,0,0,0,MPAT,0,EF,0,55, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.052741255
1531, ,0, , ,0,0,0,0,PLOB,0,EM,0,20,FISH,3, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069401154
1532, ,0, , ,0,0,0,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06861669
1533, ,0, , ,0,0,0,0,MPAT,0,EF,0,45, ,0, ,0, ,0,BLE,60,4,BLE,40,2, ,0,0,0.09835141
1534, ,0, , ,0,0,0,0,PLOB,0,EM,0,5, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.062959828
1535, ,0, , ,0,0,0,0,PLOB,0,EM,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.114041133
1536, ,0, , ,0,0,0,0,PLOB,0,EM,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050618673
1537, ,0, , ,0,0,0,0,MCAP,0,EF,0,85, ,0, ,0, ,0,BLE,90,4, ,0,0, ,0,0,0.152011348
1538, ,0, , ,0,0,0,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029906855
1539, ,0, , ,0,0,0,0,PLOB,0,EM,0,35, ,0, ,0, ,0,BLE,90,1, ,0,0, ,0,0,0.073929494
1540, ,0, , ,0,0,0,0,POSP,0,EF,0,75, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075416974
1541, ,0, , ,0,0,0,0,POCS,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031144983
1542, ,0, , ,0,0,0,0,MCAP,0,EF,0,0,MACA,10, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.018243903
1543, ,0, , ,0,0,0,0,PLOB,0,EM,0,15, ,0, ,0, ,0,BLE,90,1, ,0,0, ,0,0,0.056620227
1544,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MPAT,0,EM,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.167456741
1545,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.040490123
1546,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077380941
1547,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038460369
1548,MA,2019,SE1902,KAU-2115,3,1,1,0,POSP,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042626869
1549,MA,2019,SE1902,KAU-2115,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033638668
1550,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032393363
1551,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035243297
1552,MA,2019,SE1902,KAU-2115,3,1,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.046994574
1553,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,MD,0,50, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.131633735
1554,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MPAT,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102813424
1555,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MCAP,0,EM,0,3, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.080663499
1556,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041554061
1557,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030790258
1558,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041084425
1559,MA,2019,SE1902,KAU-2115,3,1,1,0,PDAM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049461601
1560,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MCAP,0,EM,0,40, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.186765226
1561,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MCAP,0,EM,0,70, ,0, ,0, ,0,BLE,60,2, ,0,0, ,0,0,0.147149073
1562,MA,2019,SE1902,KAU-2115,3,1,1,0,POSP,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016385665
1563,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036535053
1564,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,MD,0,5,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072908506
1565,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,EM,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.119294593
1566,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070829513
1567,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MOSP,0,EM,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059956817
1568,MA,2019,SE1902,KAU-2115,3,2.5,1,0,POSP,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0555109
1569,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,MD,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.11653862
1570,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,MD,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.067813642
1571,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052335934
1572,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069944048
1573,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MPAT,0,EM,0,45, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057328962
1574,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050404861
1575,MA,2019,SE1902,KAU-2115,3,1,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042097268
1576,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.037053475
1577,MA,2019,SE1902,KAU-2115,3,1,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031895455
1578,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,EM,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201530569
1579,MA,2019,SE1902,KAU-2115,3,1,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049075045
1580,MA,2019,SE1902,KAU-2115,3,1,1,0,MPAT,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.041330376
1581,MA,2019,SE1902,KAU-2115,3,1,1,0,UNKN,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024960968
1582,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017395402
1583,MA,2019,SE1902,KAU-2115,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01818351
1584,MA,2019,SE1902,KAU-2115,3,1,1,0,UNKN,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011788553
1585,MA,2019,SE1902,KAU-2115,3,1,1,0,UNKN,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010707007
1586,MA,2019,SE1902,KAU-2115,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.036752687
1587,MA,2019,SE1902,KAU-2115,3,2.5,1,0,MPAT,0,EM,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.094221547
1588,MA,2019,SE1902,KAU-2115,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022927059
1589,MA,2019,SE1902,KAU-2115,3,1,1,0,MCAP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007668768
1590,MA,2019,SE1902,KAU-2115,3,2.5,1,0,PLOB,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058550832
1591,RS,2019,SE1902,KAU_2115,3,2.5,1,0,MPAT,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.101708801
1592,RS,2019,SE1902,KAU_2115,3,2.5,1,0,POSP,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068807703
1593,RS,2019,SE1902,KAU_2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031840226
1594,RS,2019,SE1902,KAU_2115,3,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054268683
1595,RS,2019,SE1902,KAU_2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025684431
1596,RS,2019,SE1902,KAU_2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011101802
1597,RS,2019,SE1902,KAU_2115,3,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.049945971
1598,RS,2019,SE1902,KAU_2115,3,2.5,1,0,MPAT,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.165973282
