"METHOD","ANALYST","REGION","OBS_YEAR","ISLAND","SEC_NAME","SITEVISITID","SITE","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","SEGMENT","SEGLENGTH","SEGWIDTH","SEGAREA","COLONYID","Fragment","S_ORDER","GENUS_CODE","SPCODE","TAXONCODE","TAXONNAME","EX_BOUND","COLONYLENGTH","OLDDEAD","GENRD1","GENRD2","GENRD3","RD1","RDEXTENT1","RD2","RDEXTENT2","RD3","RDEXTENT3","CONDITION_1","EXTENT_1","SEVERITY_1","CONDITION_2","EXTENT_2","SEVERITY_2","CONDITION_3","EXTENT_3","SEVERITY_3"
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,0,2.5,1,2.5,3707,0,"Scleractinia","MOSP","MFLA","MFLA","Montipora flabellata",0,"61.5880289",75,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,0,2.5,1,2.5,3708,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"64.1640094",80,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3709,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.9840242",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3710,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.1269871",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3711,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.1995416",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3712,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.4224275",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3713,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"0.8888757",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3714,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.9630843",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3715,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.5953056",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3716,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"0.8980535",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,2.5,1,2.5,3717,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"7.3401908",95,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,2.5,1,2.5,3718,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"45.8269114",85,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,5,1,1,1,3719,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.8321195",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3720,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"6.230008",80,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3721,0,"Scleractinia","PAVS","PVAR","PVAR","Pavona varians",0,"6.0298342",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3722,0,"Scleractinia","PAVS","PVAR","PVAR","Pavona varians",0,"6.7997795",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3723,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"22.1272004",70,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3724,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"31.6857381",30,"PRED","NONE","NONE","PRED",10,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3725,0,"Scleractinia","PAVS","PVAR","PVAR","Pavona varians",0,"17.1519445",60,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3726,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"14.6421652",90,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3727,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"27.0264057",60,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",2,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,2.5,1,2.5,3728,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"15.2099475",75,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,15,2.5,1,2.5,3729,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"39.5175911",85,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,15,2.5,1,2.5,3730,0,"Scleractinia","MOSP","MPAT","MPAT","Montipora patula",0,"13.2449878",10,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,15,2.5,1,2.5,3731,0,"Scleractinia","MOSP","MPAT","MPAT","Montipora patula",0,"21.9009635",65,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,15,2.5,1,2.5,3732,0,"Scleractinia","MOSP","MPAT","MPAT","Montipora patula",0,"15.5023257",40,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,15,2.5,1,2.5,3733,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"12.7803169",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,15,2.5,1,2.5,3734,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"15.2653498",20,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","RS","MHI",2019,"Hawaii","HAW_KONA",12937,"HAW-04285","Backreef","Shallow","AGR",19.949277,-155.866257,"1.219140506",1.523925632,10,1,1,1,3735,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"1.55",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3736,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"42.3213764",45,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3737,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"7.4183894",2,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,1,1,1,3738,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.0020241",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3739,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"7.4202425",3,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3740,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"19.8178102",30,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3741,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"9.8876185",2,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3742,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"8.5022645",3,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,1,1,1,3743,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"4.6484083",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3744,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"5.3180543",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3745,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"5.3547176",3,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3746,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"25.844715",65,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3747,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"9.4559452",10,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3748,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"5.1819784",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3749,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"43.6539162",10,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"PRS",2,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,0,2.5,1,2.5,3750,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"9.8624186",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,5,2.5,1,2.5,3751,0,"Scleractinia","MOSP","MCAP","MCAP","Montipora capitata",0,"5.9348547",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,5,2.5,1,2.5,3752,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"34.4570878",55,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,10,2.5,1,2.5,3753,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"47.1140955",65,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",1,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,10,2.5,1,2.5,3754,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"10.0502437",2,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13023,"HAW-04287","Forereef","Shallow","PAV",19.59316,-155.97189,"2.743066138",3.352636391,10,2.5,1,2.5,3755,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"8.8974266",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3756,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"16.8213465",20,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",5,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3757,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"16.9101893",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3758,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.35872",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3759,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"9.439518",5,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",1,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3760,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"15.8288629",2,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",1,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3761,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.2458126",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3762,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.5566579",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3763,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"2.5660281",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3764,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.1633538",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3765,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.9755502",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3766,0,"Scleractinia","POSP","PCOM","PCOM","Porites compressa",0,"18.5064232",15,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",2,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3767,0,"Scleractinia","POSP","PCOM","PCOM","Porites compressa",0,"19.4979435",45,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",1,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3768,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"2.2029298",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3769,0,"Scleractinia","POSP","PCOM","PCOM","Porites compressa",0,"53.295315",55,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"ALG",4,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3770,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"5.9127827",3,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3771,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"3.5164755",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3772,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"4.3457796",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3773,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"8.1487484",55,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3774,0,"Scleractinia","POSP","POSP","POSP","Porites sp",0,"3.2253062",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,2.5,1,2.5,3775,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"6.2346211",3,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
"SfM","MA","MHI",2019,"Hawaii","HAW_KONA",13063,"HAW-04292","Forereef","Mid","AGR",19.391824,-155.908866,"12.49619019",13.41054557,0,1,1,1,3776,0,"Scleractinia","POSP","PLOB","PLOB","Porites lobata",0,"1.325481",0,"NONE","NONE","NONE","NONE",0,"NONE",0,"NONE",0,"NONE",0,0,"NONE",0,0,"NONE",0,0
