"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA"
"4821","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",25,"EC","NA",0,"NA",0,"NA",0,"BLE",5,2,"NA",0,0,"NA",0,0,0.155383655,"LAN-1816 0",2.5
"4822","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",10,"EC","NA",0,"NA",0,"NA",0,"BLE",90,1,"NA",0,0,"NA",0,0,0.330206677,"LAN-1816 0",2.5
"4823","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",5,"PL","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.12236086,"LAN-1816 0",2.5
"4824","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",5,"EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.178490476,"LAN-1816 0",2.5
"4825","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","PMEA","0","0","0","0",0,"BR","FISH",1,"NA",0,"NA",0,"BLE",99,2,"NA",0,0,"NA",0,0,0.20311967,"LAN-1816 0",2.5
"4826","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.081769065,"LAN-1816 0",2.5
"4827","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.283442058,"LAN-1816 0",2.5
"4828","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"BLE",95,2,"NA",0,0,"NA",0,0,0.18351703,"LAN-1816 0",2.5
"4829","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"BLE",95,1,"NA",0,0,"NA",0,0,0.091574941,"LAN-1816 0",2.5
"4830","MSL",2019,"SE1902","LAN-01816","A","0",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"BLE",95,2,"NA",0,0,"NA",0,0,0.108220192,"LAN-1816 0",2.5
"4832","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"BLE",10,2,"NA",0,0,"NA",0,0,0.072831312,"LAN-1816 5",2.5
"4833","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.206329105,"LAN-1816 5",2.5
"4834","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.271671346,"LAN-1816 5",2.5
"4835","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"BLE",90,1,"NA",0,0,"NA",0,0,0.359117822,"LAN-1816 5",2.5
"4836","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",35,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.072061988,"LAN-1816 5",2.5
"4837","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",50,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.298266056,"LAN-1816 5",2.5
"4838","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"BLE",90,2,"NA",0,0,"NA",0,0,0.124586075,"LAN-1816 5",2.5
"4839","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",50,"EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.476756122,"LAN-1816 5",2.5
"4840","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.062678306,"LAN-1816 5",2.5
"4841","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","PVAR","0","0","0","0",35,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.179718808,"LAN-1816 5",2.5
"4842","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.146319993,"LAN-1816 5",2.5
"4843","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","PVAR","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.15711413,"LAN-1816 5",2.5
"4844","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"BLE",90,3,"NA",0,0,"NA",0,0,0.160352019,"LAN-1816 5",2.5
"4845","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","PVAR","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.193798271,"LAN-1816 5",2.5
"4846","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",40,"EM","NA",0,"NA",0,"NA",0,"DIS",1,0,"NA",0,0,"NA",0,0,0.472350908,"LAN-1816 5",2.5
"4847","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","PCOM","0","0","0","0",70,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.681707048,"LAN-1816 5",2.5
"4848","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MCAP","0","0","0","0",50,"EM","NA",0,"NA",0,"NA",0,"BLE",50,2,"ALG",1,0,"NA",0,0,0.368706888,"LAN-1816 5",2.5
"4849","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",99,1,"NA",0,0,"NA",0,0,0.167930046,"LAN-1816 5",2.5
"4850","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.288139723,"LAN-1816 5",2.5
"4851","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MPAT","0","0","0","0",1,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.309563967,"LAN-1816 5",2.5
"4852","MSL",2019,"SE1902","LAN-01816","A","5",2.5,1,"0","MCAP","-1","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,6.749289013,"LAN-1816 5",2.5
"4854","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.788729922,"LAN-1816 10",2.5
"4855","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.218741857,"LAN-1816 10",2.5
"4856","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.226914367,"LAN-1816 10",2.5
"4857","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"KN","NA",0,"NA",0,"NA",0,"BLE",90,1,"NA",0,0,"NA",0,0,0.298041222,"LAN-1816 10",2.5
"4858","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"BLE",95,2,"NA",0,0,"NA",0,0,0.241422824,"LAN-1816 10",2.5
"4859","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.073608219,"LAN-1816 10",2.5
"4860","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.442317498,"LAN-1816 10",2.5
"4861","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PCOM","0","0","0","0",75,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.343883992,"LAN-1816 10",2.5
"4862","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",5,"EC","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.531215974,"LAN-1816 10",2.5
"4863","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.192666811,"LAN-1816 10",2.5
"4864","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PCOM","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050848206,"LAN-1816 10",2.5
"4865","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PCOM","0","0","0","0",90,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.529633996,"LAN-1816 10",2.5
"4866","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.160391769,"LAN-1816 10",2.5
"4867","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",5,"EC","NA",0,"NA",0,"NA",0,"BLE",95,2,"NA",0,0,"NA",0,0,0.255322012,"LAN-1816 10",2.5
"4868","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"BLE",10,2,"NA",0,0,"NA",0,0,0.656400404,"LAN-1816 10",2.5
"4869","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PMEA","0","0","0","0",0,"KN","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.093842688,"LAN-1816 10",2.5
"4870","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",5,2,"NA",0,0,"NA",0,0,0.195798494,"LAN-1816 10",2.5
"4871","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.56135739,"LAN-1816 10",2.5
"4872","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.146216552,"LAN-1816 10",2.5
"4873","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.132330646,"LAN-1816 10",2.5
"4874","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",20,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.237487264,"LAN-1816 10",2.5
"4875","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.111302875,"LAN-1816 10",2.5
"4876","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.465075864,"LAN-1816 10",2.5
"4877","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","PCOM","0","0","0","0",60,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.951029609,"LAN-1816 10",2.5
"4878","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",99,3,"NA",0,0,"NA",0,0,0.525992737,"LAN-1816 10",2.5
"4879","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","POSP","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,1.275260731,"LAN-1816 10",2.5
"4880","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.165101483,"LAN-1816 10",2.5
"4881","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MPAT","0","0","0","0",50,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.817416131,"LAN-1816 10",2.5
"4882","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,3,"NA",0,0,"NA",0,0,0.090438321,"LAN-1816 10",2.5
"4883","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","0","0","0","0",10,"KN","NA",0,"NA",0,"NA",0,"BLE",90,2,"NA",0,0,"NA",0,0,0.210421388,"LAN-1816 10",2.5
"4884","MSL",2019,"SE1902","LAN-01816","A","10",2.5,1,"0","MCAP","-1","0","0","0",0,"KN","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,3.217062277,"LAN-1816 10",2.5
"4886","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLP",5,3,"NA",0,0,"NA",0,0,0.871428856,"LAN-1816 15",2.5
"4887","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",10,1,"NA",0,0,"NA",0,0,0.46926615,"LAN-1816 15",2.5
"4888","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.197743369,"LAN-1816 15",2.5
"4889","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",50,1,"NA",0,0,"NA",0,0,0.126585466,"LAN-1816 15",2.5
"4890","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PCOM","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.452455756,"LAN-1816 15",2.5
"4891","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MCAP","0","0","0","0",0,"EF","NA",0,"NA",0,"NA",0,"BLE",100,2,"NA",0,0,"NA",0,0,0.132244508,"LAN-1816 15",2.5
"4892","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PCOM","0","0","0","0",50,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.143852877,"LAN-1816 15",2.5
"4893","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",20,"EM","FISH",1,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.506364346,"LAN-1816 15",2.5
"4894","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PCOM","0","0","0","0",5,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.119006051,"LAN-1816 15",2.5
"4895","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MCAP","0","0","0","0",5,"EC","NA",0,"NA",0,"NA",0,"BLE",95,1,"NA",0,0,"NA",0,0,0.182548733,"LAN-1816 15",2.5
"4896","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PCOM","0","0","0","0",70,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.657425563,"LAN-1816 15",2.5
"4897","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",3,"EM","NA",0,"NA",0,"NA",0,"BLP",5,3,"NA",0,0,"NA",0,0,0.495489828,"LAN-1816 15",2.5
"4898","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MCAP","0","0","0","0",25,"BR","NA",0,"NA",0,"NA",0,"BLE",75,1,"NA",0,0,"NA",0,0,0.366432775,"LAN-1816 15",2.5
"4899","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.163189736,"LAN-1816 15",2.5
"4900","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.223582759,"LAN-1816 15",2.5
"4901","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",10,"EM","GAST",3,"NA",0,"NA",0,"DIS",80,0,"NA",0,0,"NA",0,0,0.701232723,"LAN-1816 15",2.5
"4902","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MCAP","0","0","0","0",95,"BR","NA",0,"NA",0,"NA",0,"BLE",5,1,"ALG",1,0,"NA",0,0,0.240106059,"LAN-1816 15",2.5
"4903","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PCOM","0","0","0","0",95,"BR","NA",0,"NA",0,"NA",0,"ALG",3,0,"NA",0,0,"NA",0,0,0.215679508,"LAN-1816 15",2.5
"4904","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MCAP","0","0","0","0",50,"BR","NA",0,"NA",0,"NA",0,"BLE",50,2,"NA",0,0,"NA",0,0,0.101607086,"LAN-1816 15",2.5
"4905","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.283470632,"LAN-1816 15",2.5
"4906","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",1,"EM","NA",0,"NA",0,"NA",0,"BLE",99,1,"NA",0,0,"NA",0,0,0.238916094,"LAN-1816 15",2.5
"4907","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"BLE",90,2,"NA",0,0,"NA",0,0,0.288887469,"LAN-1816 15",2.5
"4908","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MPAT","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.161414559,"LAN-1816 15",2.5
"4909","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","MCAP","0","0","0","0",10,"BR","NA",0,"NA",0,"NA",0,"BLE",80,2,"NA",0,0,"NA",0,0,1.060786473,"LAN-1816 15",2.5
"4910","MSL",2019,"SE1902","LAN-01816","A","15",2.5,1,"0","PCOM","0","0","0","0",80,"BR","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.142850447,"LAN-1816 15",2.5
"4911","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",20,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.126084456,"LAN-1819 0",2.5
"4912","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"PTR",1,0,"NA",0,0,"NA",0,0,0.128397273,"LAN-1819 0",2.5
"4916","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"PTR",1,0,"NA",0,0,"NA",0,0,0.064251771,"LAN-1819 0",2.5
"4917","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",50,"EF","NA",0,"NA",0,"NA",0,"ALG",2,0,"NA",0,0,"NA",0,0,0.18740024,"LAN-1819 0",2.5
"4922","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.0595,"LAN-1819 0",2.5
"4924","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","0",10,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.05313991,"LAN-1819 0",2.5
"4926","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"BLE",100,1,"NA",0,0,"NA",0,0,0.226615203,"LAN-1819 0",2.5
"4927","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","0",15,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.05085204,"LAN-1819 0",2.5
"4932","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",0,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.050248184,"LAN-1819 0",2.5
"4935","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","-1",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.009871676,"LAN-1819 0",2.5
"4937","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","-1",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.007940403,"LAN-1819 0",2.5
"4938","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.143490278,"LAN-1819 0",2.5
"4939","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PMEA","0","0","0","0",0,"BR","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.175020942,"LAN-1819 0",2.5
"4940","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",25,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.111666153,"LAN-1819 0",2.5
"4942","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","-1",0,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.042692036,"LAN-1819 0",2.5
"4944","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",30,"EF","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.077180437,"LAN-1819 0",2.5
"4947","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",50,"EM","NA",0,"NA",0,"NA",0,"ALG",20,0,"NA",0,0,"NA",0,0,0.144462105,"LAN-1819 0",2.5
"4951","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","0",0,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.050460777,"LAN-1819 0",2.5
"4952","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",5,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.130025882,"LAN-1819 0",2.5
"4955","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",10,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.105503033,"LAN-1819 0",2.5
"4956","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",30,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.157832632,"LAN-1819 0",2.5
"4957","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLUT","0","0","0","0",60,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.122059043,"LAN-1819 0",2.5
"4958","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",80,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.073493196,"LAN-1819 0",2.5
"4959","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",50,"MD","NA",0,"NA",0,"NA",0,"SGA",5,0,"NA",0,0,"NA",0,0,0.16673467,"LAN-1819 0",2.5
"4960","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","0",65,"MD","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.098365289,"LAN-1819 0",2.5
"4961","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","POSP","0","0","0","0",5,"EM","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.058440825,"LAN-1819 0",2.5
"4962","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",2,"MD","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.080976541,"LAN-1819 0",2.5
"4963","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",20,"EF","NA",0,"NA",0,"NA",0,"NA",0,0,"NA",0,0,"NA",0,0,0.144137192,"LAN-1819 0",2.5
"4964","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",35,"EF","NA",0,"NA",0,"NA",0,"ALG",2,0,"PRS",5,0,"NA",0,0,0.115296661,"LAN-1819 0",2.5
"4965","FL",2019,"SE1902","LAN-01819","A","0",2.5,1,"0","PLOB","0","0","0","0",40,"EM","NA",0,"NA",0,"NA",0,"ALG",1,0,"NA",0,0,"NA",0,0,0.153847099,"LAN-1819 0",2.5
