"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","SEGAREA","site_seg","REVIEW_ANALYST","Lump_Split_Error","SPCODE_CORRECT","MORPH_CORRECT","RDCAUSE_CORRECT","CONDITION_CORRECT","SEVERITY_CORRECT","SIZE_CORRECT","DELETE_COLONY"
416,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017410628,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
417,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016238841,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
418,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027550137,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
419,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011141365,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
420,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PMEA",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019474342,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
421,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027312452,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
423,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020647518,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
425,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033559649,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
426,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018853381,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
434,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PMEA",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01171068,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
435,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PMEA",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016003123,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
436,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01185327,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
437,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02404163,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
438,"MA",2019,"SE1902","HAW-04292","B",10,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016107451,1,"HAW-04292_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
833,"RS",2019,"SE1902","NII-02594","B",5,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030672627,1,"NII-02594_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
834,"RS",2019,"SE1902","NII-02594","B",5,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022372528,1,"NII-02594_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
835,"RS",2019,"SE1902","NII-02594","B",5,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014449914,1,"NII-02594_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
890,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03522854,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
892,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033155692,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
895,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029864527,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
897,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021029741,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
898,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"UNKN",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0164,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
899,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"UNKN",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015391231,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
900,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"UNKN",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033084739,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
901,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017200291,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
902,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025800194,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
918,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024361445,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
921,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029124045,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
922,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048267589,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
923,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025090636,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
925,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009929753,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
927,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032092367,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
928,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015322206,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
929,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022426992,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
930,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006594695,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
931,"MA",2019,"SE1902","OAH-03235","B",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012201639,1,"OAH-03235_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
579,"RS",2019,"SE1902","HAW-04208","A",5,1,1,-1," ",0,-1,0,0,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017772451,1,"HAW-04208_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
682,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033759294,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
683,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037903299,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
684,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04070823,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
685,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045223224,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
687,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03515736,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
688,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017489712,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
689,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029104295,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
699,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012209013,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
701,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0142088,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
702,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0106,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
703,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02223803,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
704,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017315888,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
706,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"PMEA",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020883725,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
707,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02413048,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
708,"MA",2019,"SE1902","HAW-04221","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022495556,1,"HAW-04221_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2296,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030714818,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2298,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048071302,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2299,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018146625,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2303,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02066422,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2305,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033953645,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2306,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022240729,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2309,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027518176,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2316,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012180312,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2317,"AH",2019,"SE1902","HAW-04277","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020298769,1,"HAW-04277_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
2332,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044716216,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2345,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027674175,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2346,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023231228,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2347,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"PVAR",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026053789,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2353,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040441191,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2354,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046640111,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2355,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024660291,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2356,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045268975,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2358,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028393837,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2359,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031308146,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2360,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013124404,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
2361,"AH",2019,"SE1902","HAW-04277","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03720336,1,"HAW-04277_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3809,"AH",2019,"SE1902","KAH-00662","A",0,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02616964,1,"KAH-00662_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
3811,"AH",2019,"SE1902","KAH-00662","A",0,1,1,0,"UNKN",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008044874,1,"KAH-00662_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
3813,"AH",2019,"SE1902","KAH-00662","A",0,1,1,0,"POCS",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029297951,1,"KAH-00662_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
3825,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038629134,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3826,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025800001,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3827,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026512638,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3828,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047812656,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3831,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021444812,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3832,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02755449,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
3836,"AH",2019,"SE1902","KAH-00662","A",10,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031862831,1,"KAH-00662_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
5421,"FL",2019,"SE1902","MAI-02466","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026596239,1,"MAI-02466_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
5424,"FL",2019,"SE1902","MAI-02466","A",10,1,1,0,"PCOM",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023900208,1,"MAI-02466_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
5426,"FL",2019,"SE1902","MAI-02466","A",10,1,1,0,"PCOM",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03005079,1,"MAI-02466_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
5431,"FL",2019,"SE1902","MAI-02466","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046969139,1,"MAI-02466_10","CA",NA,NA,NA,NA,NA,NA,NA,NA
6369,"FL",2019,"SE1902","MAI-02530","A",0,1,1,-1," ",0,-1,0,0,NA," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0159,1,"MAI-02530_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
7525,"MSL",2019,"SE1902","MOL-02197","A",0,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021192923,1,"MOL-02197_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
7526,"MSL",2019,"SE1902","MOL-02197","A",0,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020508048,1,"MOL-02197_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
7527,"MSL",2019,"SE1902","MOL-02197","A",0,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046089695,1,"MOL-02197_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
7528,"MSL",2019,"SE1902","MOL-02197","A",0,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021358137,1,"MOL-02197_0","CA",NA,NA,NA,NA,NA,NA,NA,NA
7606,"MSL",2019,"SE1902","MOL-02227","A",5,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034335986,1,"MOL-02227_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
7607,"MSL",2019,"SE1902","MOL-02227","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015592626,1,"MOL-02227_5","CA",NA,NA,NA,NA,NA,NA,NA,NA
