"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA","REVIEW_ANALYST"
7557,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MPAT",0,0,0,0,30,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.154373087,"MOL-2265 10",2.5,"RS"
7558,"MSL",2019,"SE1902","MOL-02265","A",10,1,1,0,"MPAT",0,-1,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.026013266,"MOL-2265 10",1,"RS"
7559,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.095910375,"MOL-2265 10",2.5,"RS"
7560,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.09991121,"MOL-2265 10",2.5,"RS"
7561,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MPAT",0,0,0,0,0,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.065842919,"MOL-2265 10",2.5,"RS"
7562,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.332999175,"MOL-2265 10",2.5,"RS"
7563,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"EM","FISH",3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.179498105,"MOL-2265 10",2.5,"RS"
7564,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"MPAT",0,0,0,0,5,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.215405223,"MOL-2265 10",2.5,"RS"
7565,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,10,"EM","GAST",3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.210687186,"MOL-2265 10",2.5,"RS"
7566,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,1,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.128164619,"MOL-2265 10",2.5,"RS"
7567,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PVAR",0,0,0,0,50,"EF",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.206633903,"MOL-2265 10",2.5,"RS"
7568,"MSL",2019,"SE1902","MOL-02265","A",10,2.5,1,0,"PLOB",0,0,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.118078322,"MOL-2265 10",2.5,"RS"
