"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","SEGAREA","site_seg","REVIEW_ANALYST","Lump_Split_Error","SPCODE_CORRECT","MORPH_CORRECT","RDCAUSE_CORRECT","CONDITION_CORRECT","SEVERITY_CORRECT","SIZE_CORRECT","DELETE_COLONY"
745,"RS",2019,"SE1902","LAN-01811","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024907227,1,"LAN-01811_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
746,"RS",2019,"SE1902","LAN-01811","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018553975,1,"LAN-01811_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
747,"RS",2019,"SE1902","LAN-01811","B",10,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019213016,1,"LAN-01811_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
748,"RS",2019,"SE1902","LAN-01811","B",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019039432,1,"LAN-01811_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
334,"RS",2019,"SE1902","HAW-03441","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041205461,1,"HAW-03441_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
342,"RS",2019,"SE1902","HAW-03441","A",0,1,1,0,"PMEA",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039284092,1,"HAW-03441_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
343,"RS",2019,"SE1902","HAW-03441","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024742675,1,"HAW-03441_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
348,"RS",2019,"SE1902","HAW-03441","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01332704,1,"HAW-03441_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
349,"RS",2019,"SE1902","HAW-03441","A",0,1,1,0,"PMEA",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0173954,1,"HAW-03441_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1794,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029924737,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1795,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.029026367,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1800,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019816155,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1801,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032202485,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1803,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013500001,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1807,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.035398588,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1808,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PCOM",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037454639,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1809,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010647064,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1813,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034916185,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1814,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047894989,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1819,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037093665,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1820,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023420077,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1821,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014805405,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1851,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036623081,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1852,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017917868,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1853,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023780034,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1855,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.043749514,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1857,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040565256,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1859,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.038266042,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1861,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041934473,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1864,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.044389639,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1889,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018784036,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
1890,"MA",2019,"SE1902","HAW-04263","A",10,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014214429,1,"HAW-04263_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
3229,"FL",2019,"SE1902","KAH-00619","A",5,1,1,0,"MCAP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026965163,1,"KAH-00619_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5465,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042334147,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5466,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040871139,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5467,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027871851,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5469,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02015862,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5470,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023963307,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5472,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01777217,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
5481,"CA",2019,"SE1902","MAI-02483","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04209905,1,"MAI-02483_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
6068,"CA",2019,"SE1902","MAI-02505","A",10,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018840913,1,"MAI-02505_10","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7457,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021835979,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7458,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03038322,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7459,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011211157,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7460,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023115795,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7461,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02394765,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7462,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021780955,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7463,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019005788,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7464,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POCS",0,-1,0,0,NA,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016995587,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7465,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014993664,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7466,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013086251,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7467,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"PLOB",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034249817,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7468,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024754144,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7469,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012742449,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7470,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012603571,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7471,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014203169,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7472,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015685025,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7473,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024731558,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7474,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036253826,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7475,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024328173,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7477,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020920086,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7478,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.028611187,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
7479,"AH",2019,"SE1902","MOL-02194","A",5,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024466303,1,"MOL-02194_5","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8280,"RS",2019,"SE1902","MOL-02263","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021749483,1,"MOL-02263_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8281,"RS",2019,"SE1902","MOL-02263","A",0,1,1,0,"PLOB",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.019018412,1,"MOL-02263_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8282,"RS",2019,"SE1902","MOL-02263","A",0,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016007811,1,"MOL-02263_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8283,"RS",2019,"SE1902","MOL-02263","A",0,1,1,0,"MCAP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.014308738,1,"MOL-02263_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8284,"RS",2019,"SE1902","MOL-02263","A",0,1,1,0,"POSP",0,-1,0,0,NA,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027658634,1,"MOL-02263_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8302,"RS",2019,"SE1902","MOL-02263","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022205631,1,"MOL-02263_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8498,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POCS",0,-1,0,0,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026681079,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8499,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POCS",0,-1,0,0,NA,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013511846,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8500,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025419677,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8501,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017414074,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8502,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011269872,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8503,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022565682,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8504,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0145,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8505,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.017901119,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8506,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012758135,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8507,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.005742823,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8508,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025223996,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8509,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008697701,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8510,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"UNKN",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01591006,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8540,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009035485,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8541,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.009243917,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8542,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007829432,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8543,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.011851161,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8544,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"MOSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00863713,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8545,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.006198386,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8546,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"MPAT",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.045468671,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8547,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010016986,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
8548,"FL",2019,"SE1902","MOL-02291","A",0,1,1,0,"POSP",0,-1,0,0,NA,"EF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008045495,1,"MOL-02291_0","MSL",NA,NA,NA,NA,NA,NA,NA,NA
