"FID","ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","JUVENILE","FRAGMENT","REMNANT","OLDDEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Leng","site_seg","SEGAREA","REVIEW_ANALYST"
7805,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"PMEA",0,0,0,0,2,"BR",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.169393536,"OAH-3232 0",2.5,"CA"
7806,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.060672646,"OAH-3232 0",2.5,"CA"
7807,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.201528658,"OAH-3232 0",2.5,"CA"
7808,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"MPAT",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.065286216,"OAH-3232 0",2.5,"CA"
7809,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"MPAT",0,0,0,0,10,"EM",NA,0,NA,0,NA,0,"BLE",100,2,NA,0,0,NA,0,0,0.060151891,"OAH-3232 0",2.5,"CA"
7810,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"MPAT",0,0,0,0,5,"EM",NA,0,NA,0,NA,0,"BLE",100,1,NA,0,0,NA,0,0,0.088799607,"OAH-3232 0",2.5,"CA"
7811,"MA",2019,"SE1902","OAH-03232","A",0,2.5,1,0,"MPAT",0,0,0,0,15,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.067485406,"OAH-3232 0",2.5,"CA"
7812,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"PLOB",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.020843224,"OAH-3232 0",1,"CA"
7813,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"MCAP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.018514858,"OAH-3232 0",1,"CA"
7814,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"MCAP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.025387005,"OAH-3232 0",1,"CA"
7815,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"PLOB",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.028746652,"OAH-3232 0",1,"CA"
7816,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.046725154,"OAH-3232 0",1,"CA"
7817,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"PLOB",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.034635531,"OAH-3232 0",1,"CA"
7818,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"MCAP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.016690417,"OAH-3232 0",1,"CA"
7819,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"MCAP",0,-1,0,0,0,"EM",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.010621206,"OAH-3232 0",1,"CA"
7820,"MA",2019,"SE1902","OAH-03232","A",0,1,1,0,"POSP",0,-1,0,0,0,"MD",NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.012238056,"OAH-3232 0",1,"CA"
