Source.Name,FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng,SEGAREA,site_seg,REVIEW_ANALYST,Lump_Split_Error,SPCODE_CORRECT,MORPH_CORRECT,RDCAUSE_CORRECT,CONDITION_CORRECT,SEVERITY_CORRECT,SIZE_CORRECT,DELETE_COLONY,OLD_DEAD_CORRECT
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5908,CA,2019,SE1902,MAI-02502,A,5,1,1,0,MOSP,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010733592,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5910,CA,2019,SE1902,MAI-02502,A,5,1,1,0,MPAT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026407007,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5911,CA,2019,SE1902,MAI-02502,A,5,1,1,0,UNKN,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032513536,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5918,CA,2019,SE1902,MAI-02502,A,5,1,1,0,POSP,0,-1,0,0,NA,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023797689,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5920,CA,2019,SE1902,MAI-02502,A,5,1,1,0,UNKN,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.007484651,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5921,CA,2019,SE1902,MAI-02502,A,5,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010604244,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,5922,CA,2019,SE1902,MAI-02502,A,5,1,1,0,MPAT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025179357,1,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,CA,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2.5,MAI-02502_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6067,CA,2019,SE1902,MAI-02505,A,5,2.5,1,-1, ,0,0,0,0,0, ,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.085705834,2.5,MAI-02505_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6066,CA,2019,SE1902,MAI-02505,A,5,1,1,-1, ,0,-1,0,0,NA, ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0053,1,MAI-02505_5,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6374,FL,2019,SE1902,MAI-02530,A,10,1,1,0,PLUT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046796688,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,0.09289,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6380,FL,2019,SE1902,MAI-02530,A,10,2.5,1,0,PLOB,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.059550986,2.5,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,0.76814,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6379,FL,2019,SE1902,MAI-02530,A,10,2.5,1,0,PLOB,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.083044326,2.5,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6397,FL,2019,SE1902,MAI-02530,A,10,2.5,1,0,PLUT,0,0,0,0,3,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.066150813,2.5,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6373,FL,2019,SE1902,MAI-02530,A,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036367568,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6375,FL,2019,SE1902,MAI-02530,A,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04654138,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6376,FL,2019,SE1902,MAI-02530,A,10,1,1,0,PLUT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041433561,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6411,FL,2019,SE1902,MAI-02530,A,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.008481156,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,6419,FL,2019,SE1902,MAI-02530,A,10,1,1,0,PLUT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016607528,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2.5,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,FL,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02530_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7038,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.224677012,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,70
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7037,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,-1,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.128887587,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,25 (MISSING)
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7049,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,45,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.144429533,2.5,MAI-02541_10,CSC,NA,NA,NA,FISH,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7052,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,15,EM,NA,0,NA,0,NA,0,BLE,50,1,NA,0,0,NA,0,0,0.937591148,2.5,MAI-02541_10,CSC,NA,NA,NA,FISH,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7081,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,45,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.792698714,2.5,MAI-02541_10,CSC,NA,NA,NA,FISH,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7040,CA,2019,SE1902,MAI-02541,A,10,1,1,0,PLOB,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039348951,1,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,0.1059,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7041,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MCAP,0,0,0,0,15,KN,PRED,1,NA,0,NA,0,BLE,55,2,NA,0,0,NA,0,0,1.598736351,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,SGA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7042,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.174500716,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,ALG,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7044,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,10,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.145487902,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7045,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.072776369,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7046,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,5,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.085030876,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7047,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,75,MD,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.539848017,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7048,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,20,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.161895305,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7051,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MCAP,0,0,0,0,10,KN,PRED,4,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.304014949,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7053,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MCAP,0,0,0,0,20,EM,MACA,10,PRED,1,NA,0,SGA,3,0,BLE,4,2,NA,0,0,0.137255165,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7054,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,3,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.104073291,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7055,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,15,MD,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.096301454,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7056,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,-1,0,EF,NA,0,NA,0,NA,0,BLE,60,1,NA,0,0,NA,0,0,0.107996343,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7057,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MCAP,0,0,0,0,0,KN,NA,0,NA,0,NA,0,BLE,90,2,NA,0,0,NA,0,0,0.204616373,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7058,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,0,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.091819661,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7059,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MCAP,0,0,0,0,2,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.094049455,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7061,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,25,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.556591861,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7062,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,15,EM,NA,0,NA,0,NA,0,BLE,80,1,NA,0,0,NA,0,0,0.320838901,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7063,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,POSP,0,0,0,0,80,KN,TLS,3,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.253216607,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7064,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,85,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.266557479,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7065,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,10,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.195767438,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7067,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.589628469,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7068,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,10,EM,NA,0,NA,0,NA,0,BLE,35,1,NA,0,0,NA,0,0,0.26942847,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7069,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,1,EM,NA,0,NA,0,NA,0,BLE,15,2,NA,0,0,NA,0,0,0.078216366,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7070,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,15,EM,NA,0,NA,0,NA,0,NA,0,0,BLE,15,1,NA,0,0,0.43658644,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7071,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,5,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.223883586,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7072,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,15,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.208401175,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7073,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,MPAT,0,0,0,0,25,EM,NA,0,NA,0,NA,0,BLE,40,1,NA,0,0,NA,0,0,0.374061131,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7074,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,25,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.189590637,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7075,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,15,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.069948123,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7076,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.053647833,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7077,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PLOB,0,0,0,0,65,KN,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.244289092,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7078,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,25,MD,MACA,5,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.067006045,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7079,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,10,KN,DAMG,2,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.126480512,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7080,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,30,BR,NA,0,NA,0,NA,0,ALG,1,0,NA,0,0,NA,0,0,0.325526926,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7131,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,POSP,0,0,0,0,45,EM,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084446078,2.5,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7039,CA,2019,SE1902,MAI-02541,A,10,1,1,0,MCAP,0,-1,0,0,NA,EF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024467529,1,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7043,CA,2019,SE1902,MAI-02541,A,10,1,1,0,MPAT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025229546,1,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7050,CA,2019,SE1902,MAI-02541,A,10,1,1,0,MPAT,0,-1,0,0,NA,EM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.022877937,1,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7130,CA,2019,SE1902,MAI-02541,A,10,1,1,0,POSP,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.033121745,1,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,,CA,,NA,NA,NA,,,,,NA,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,MAI-02541_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,7066,CA,2019,SE1902,MAI-02541,A,10,2.5,1,0,PCOM,0,0,0,0,20,BR,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.105949658,2.5,MAI-02541_10,CSC,NA,NA,NA,"TLS, FISH",NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,8300,RS,2019,SE1902,MOL-02263,A,10,2.5,1,0,PLOB,0,0,0,0,25,MD,PRED,20,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,0,0.084668294,2.5,MOL-02263_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,8294,RS,2019,SE1902,MOL-02263,A,10,1,1,0,MCAP,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010530432,1,MOL-02263_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,8295,RS,2019,SE1902,MOL-02263,A,10,1,1,0,POSP,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023669812,1,MOL-02263_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,8296,RS,2019,SE1902,MOL-02263,A,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024528351,1,MOL-02263_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,8297,RS,2019,SE1902,MOL-02263,A,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.034669871,1,MOL-02263_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
Benthic_SfM_ReviewAssignments_CSCAdultAndJuveniles.csv,8298,RS,2019,SE1902,MOL-02263,A,10,1,1,0,PLOB,0,-1,0,0,NA,MD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.025321137,1,MOL-02263_10,CSC,NA,NA,NA,NA,NA,NA,NA,NA,NA
