FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,TRANSECT,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY,SPCODE,EX_BOUND,JUVENILE,FRAGMENT,REMNANT,OLDDEAD,MORPH_CODE,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,Shape_Leng
1471,MA,2019,SE1902,KAU-2115,A,0,2.5,1,0,MPAT,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057508955
1472,MA,2019,SE1902,KAU-2115,A,0,2.5,1,0,PLOB,0,0,0,0,85,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121394069
1473,MA,2019,SE1902,KAU-2115,A,0,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025982493
1474,MA,2019,SE1902,KAU-2115,A,0,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022232408
1475,MA,2019,SE1902,KAU-2115,A,0,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022729937
1476,MA,2019,SE1902,KAU-2115,A,0,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0090824
1477,MA,2019,SE1902,KAU-2115,A,0,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02689907
1478,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,MPAT,0,0,0,0,40,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.353517751
1479,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.03459841
1480,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.107675671
1481,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031157984
1482,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063805016
1483,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,MPAT,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.0551
1484,MA,2019,SE1902,KAU-2115,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019090574
1485,MA,2019,SE1902,KAU-2115,A,10,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033160519
1486,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086093264
1487,MA,2019,SE1902,KAU-2115,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04499611
1488,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026224607
1489,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025171612
1490,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050479006
1491,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,POSP,0,0,0,0,35,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080674284
1492,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.229187805
1493,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080575492
1494,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059524953
1495,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PDAM,0,0,0,0,1,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050325441
1496,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PDAM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064726193
1497,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,45,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076219485
1498,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,2,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053106027
1499,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06624417
1500,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021251353
1501,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.093915388
1502,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077661123
1503,MA,2019,SE1902,KAU-2115,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.033049055
1504,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05572163
1505,MA,2019,SE1902,KAU-2115,A,10,2.5,1,0,PLOB,0,0,0,0,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.214502214
1506,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013066751
1507,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021044002
1508,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016643317
1509,MA,2019,SE1902,KAU-2115,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020690336
1510,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060484711
1511,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053922909
1512,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PLOB,0,0,0,0,55,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084499467
1513,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,MPAT,0,0,0,0,75,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.095981509
1514,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050276535
1515,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,MPAT,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061473328
1516,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076814713
1517,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PDAM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.09444178
1518,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PLOB,0,0,0,0,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.129988961
1519,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,MCAP,0,0,0,0,75,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.205656268
1520,MA,2019,SE1902,KAU-2115,A,15,2.5,1,0,PDAM,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050458399
1521,MA,2019,SE1902,KAU-2133,A,0,1,1,0,POSP,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.04828302
1522,MA,2019,SE1902,KAU-2133,A,0,2.5,1,0,MPAT,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051381903
1523,MA,2019,SE1902,KAU-2133,A,0,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009512624
1524,MA,2019,SE1902,KAU-2133,A,0,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.025315806
1525,MA,2019,SE1902,KAU-2133,A,0,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027141298
1526,MA,2019,SE1902,KAU-2133,A,0,2.5,1,0,PLOB,0,0,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051642618
1527,MA,2019,SE1902,KAU-2133,A,0,2.5,1,0,PLOB,0,0,0,0,55,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075140934
1528,MA,2019,SE1902,KAU-2133,A,0,1,1,0,CVAU,0,-1,0,0,0,FR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019918081
1529,MA,2019,SE1902,KAU-2133,A,0,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016434718
1530,MA,2019,SE1902,KAU-2133,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.315961169
1531,MA,2019,SE1902,KAU-2133,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042596009
1532,MA,2019,SE1902,KAU-2133,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031027247
1533,MA,2019,SE1902,KAU-2133,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026786565
1534,MA,2019,SE1902,KAU-2133,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024232417
1535,MA,2019,SE1902,KAU-2133,A,10,1,1,0,CVAU,0,-1,0,0,0,FR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014761098
1536,MA,2019,SE1902,KAU-2133,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007930952
1537,MA,2019,SE1902,KAU-2133,A,10,2.5,1,0,PMEA,0,0,0,0,15,BR, ,0, ,0, ,0,BLE,10,3, ,0,0, ,0,0,0.310651767
1538,MA,2019,SE1902,KAU-2133,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021251117
1539,MA,2019,SE1902,KAU-2133,A,10,1,1,0,CVAU,0,-1,0,0,0,FR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022617249
1540,MA,2019,SE1902,KAU-2133,A,10,1,1,0,CVAU,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016249615
1541,MA,2019,SE1902,KAU-2133,A,10,1,1,0,CVAU,0,-1,0,0,0,FR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.008994443
1542,MA,2019,SE1902,KAU-2133,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024749343
1543,MA,2019,SE1902,KAU-2133,A,10,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028469282
1544,MA,2019,SE1902,KAU-2133,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018146349
1545,MA,2019,SE1902,KAU-2133,A,10,1,1,0,CVAU,0,-1,0,0,0,FR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014234114
1546,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PLOB,0,0,0,0,40,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.422734078
1547,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.314140365
1548,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PDUE,0,0,0,0,70,ML, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.184089896
1549,MA,2019,SE1902,KAU-2160,A,0,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027990177
1550,MA,2019,SE1902,KAU-2160,A,0,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028288867
1551,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PMEA,0,0,0,0,15,BR,TLS,1, ,0, ,0, ,0,0, ,0,0, ,0,0,0.221394422
1552,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PLOB,0,0,0,0,30,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.074874028
1553,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,65,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097986122
1554,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.212893048
1555,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070619119
1556,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PDUE,0,0,0,0,75,ML, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.121025823
1557,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053578447
1558,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MOSP,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.167981011
1559,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PDUE,0,0,0,0,65,ML, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.209876273
1560,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PLOB,0,0,0,0,30,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.220951398
1561,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,20,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097942074
1562,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,25,EM, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.189960232
1563,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,25,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06690411
1564,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.139987606
1565,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.250407129
1566,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PLOB,0,0,0,0,70,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.308640065
1567,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PLOB,0,0,0,0,60,MD, ,0, ,0, ,0,ALG,10,0, ,0,0, ,0,0,0.373862461
1568,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.135809942
1569,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.078490254
1570,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.230434394
1571,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,30,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.234140748
1572,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.083268301
1573,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PVAR,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.238861571
1574,MA,2019,SE1902,KAU-2160,A,0,1,1,0,PMEA,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029716831
1575,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PVAR,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.060678333
1576,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PVAR,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091044879
1577,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,MPAT,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.054190128
1578,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,POSP,0,0,0,0,10,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058496154
1579,MA,2019,SE1902,KAU-2160,A,0,1,1,0,PLOB,0,-1,0,0,0,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018258423
1580,MA,2019,SE1902,KAU-2160,A,0,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009684007
1581,MA,2019,SE1902,KAU-2160,A,0,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018741665
1582,MA,2019,SE1902,KAU-2160,A,0,1,1,0,UNKN,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.011723908
1583,MA,2019,SE1902,KAU-2160,A,0,1,1,0,MPAT,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016038079
1584,MA,2019,SE1902,KAU-2160,A,0,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.180170059
1585,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PLOB,0,0,0,0,5,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.168490771
1586,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PLOB,0,0,0,0,70,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.442075333
1587,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.180320187
1588,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.215861113
1589,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.288532875
1590,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.252792822
1591,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.115025562
1592,MA,2019,SE1902,KAU-2160,A,10,1,1,0,PMEA,0,-1,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.038617352
1593,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PVAR,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059397055
1594,MA,2019,SE1902,KAU-2160,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010288343
1595,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,5,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.245209565
1596,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,2,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069588864
1597,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.071717851
1598,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,1,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.088708286
1599,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.103705834
1600,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1661855
1601,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,35,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.221443198
1602,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PDUE,0,0,0,0,65,ML, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.272127268
1603,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,POSP,0,0,0,0,60,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072982189
1604,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084412144
1605,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,50,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.204197576
1606,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,45,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.091823418
1607,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,40,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.259372937
1608,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.224650217
1609,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.266489212
1610,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,5,EM, ,0, ,0, ,0,BLE,100,2, ,0,0, ,0,0,0.081589214
1611,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.290521892
1612,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05485253
1613,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PLOB,0,0,0,0,80,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.649691619
1614,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070945965
1615,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.159130543
1616,MA,2019,SE1902,KAU-2160,A,10,1,1,0,PMEA,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022895415
1617,MA,2019,SE1902,KAU-2160,A,10,1,1,0,PVAR,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024338652
1618,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PVAR,0,0,0,0,2,EM, ,0, ,0, ,0,FUG,10,0, ,0,0, ,0,0,0.059346609
1619,MA,2019,SE1902,KAU-2160,A,10,1,1,0,PVAR,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.042851488
1620,MA,2019,SE1902,KAU-2160,A,10,1,1,0,MCAP,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047149548
1621,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,15,EM, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.145632139
1622,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,45,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.172880594
1623,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,MPAT,0,0,0,0,3,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090254086
1624,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PVAR,0,0,0,-1,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.076621147
1625,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PMEA,0,0,0,0,0,BR, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.090116203
1626,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PLOB,0,0,0,0,15,MD, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.140938356
1627,MA,2019,SE1902,KAU-2160,A,10,1,1,0,PLOB,0,-1,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047859169
1628,MA,2019,SE1902,KAU-2160,A,10,2.5,1,0,PLOB,0,0,0,0,0,EM, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053023201
