"ANALYST","OBS_YEAR","MISSION_ID","SITE","TRANSECT","SEGMENT","SEGLENGTH","SEGWIDTH","NO_COLONY","SPCODE","EX_BOUND","FRAGMENT","JUVENILE","REMNANT","OLD_DEAD","MORPH_CODE","RDCAUSE1","RD_1","RDCAUSE2","RD_2","RDCAUSE3","RD_3","CON_1","EXTENT_1","SEV_1","CON_2","EXTENT_2","SEV_2","CON_3","EXTENT_3","SEV_3","Shape_Length","site_seg","COLONYID"
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.090024895,"MAU-1222 5",286
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.168244407,"MAU-1222 5",287
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"STYS",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.203456646,"MAU-1222 5",288
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13824298,"MAU-1222 5",289
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PCHI",0,0,0,0,55,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.385644101,"MAU-1222 5",290
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087765964,"MAU-1222 5",291
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PCHI",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088469553,"MAU-1222 5",292
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098181925,"MAU-1222 5",293
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,3,"EM","GAST",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.162200743,"MAU-1222 5",294
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FASP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054075042,"MAU-1222 5",295
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PCHI",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.076569412,"MAU-1222 5",296
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2487427,"MAU-1222 5",297
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,45,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178103842,"MAU-1222 5",298
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083802356,"MAU-1222 5",299
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120108553,"MAU-1222 5",300
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"ACSP",0,0,0,0,70,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.386274059,"MAU-1222 5",301
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19005485,"MAU-1222 5",302
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.067272297,"MAU-1222 5",303
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06344908,"MAU-1222 5",304
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FASP",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139315454,"MAU-1222 5",305
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077720204,"MAU-1222 5",306
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058859994,"MAU-1222 5",307
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066819426,"MAU-1222 5",308
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.080746807,"MAU-1222 5",309
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084111669,"MAU-1222 5",310
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091464765,"MAU-1222 5",311
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,0,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06660062,"MAU-1222 5",312
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100710072,"MAU-1222 5",328
"MSL",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FASP",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066063053,"MAU-1222 5",330
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194048628,"MAU-1222 15",332
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"FMAT",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.068482574,"MAU-1222 15",333
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191664735,"MAU-1222 15",334
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,3,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070132027,"MAU-1222 15",335
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"ACAS",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.054328743,"MAU-1222 15",336
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.265997205,"MAU-1222 15",337
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105078111,"MAU-1222 15",338
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05280353,"MAU-1222 15",339
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089513334,"MAU-1222 15",340
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13221488,"MAU-1222 15",341
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.078207295,"MAU-1222 15",342
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.287615586,"MAU-1222 15",343
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PAVS",0,0,0,0,0,"ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.091330115,"MAU-1222 15",344
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.079899405,"MAU-1222 15",345
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,7,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.124658572,"MAU-1222 15",346
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"FASP",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105536337,"MAU-1222 15",347
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.487037319,"MAU-1222 15",348
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"LPUR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097067751,"MAU-1222 15",349
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123828774,"MAU-1222 15",350
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,3,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106003739,"MAU-1222 15",351
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.226303469,"MAU-1222 15",352
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.286299847,"MAU-1222 15",353
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,80,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.273188777,"MAU-1222 15",354
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121963226,"MAU-1222 15",355
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130937827,"MAU-1222 15",356
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.112152221,"MAU-1222 15",357
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071899136,"MAU-1222 15",358
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.001907262,"MAU-1222 15",359
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144236342,"MAU-1222 15",360
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"ASSP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051613968,"MAU-1222 15",361
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218187769,"MAU-1222 15",362
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.051305982,"MAU-1222 15",363
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"CYPS",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107006818,"MAU-1222 15",364
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GOSP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.107164932,"MAU-1222 15",365
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"POCS",0,0,0,0,25,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100005316,"MAU-1222 15",366
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,0,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.070059076,"MAU-1222 15",367
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,25,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.126734899,"MAU-1222 15",368
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PPRO",0,0,0,0,5,"EM","PRED",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.087364952,"MAU-1222 15",369
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,3,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.065630369,"MAU-1222 15",370
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,70,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129929023,"MAU-1222 15",371
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.218765527,"MAU-1222 15",372
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060199013,"MAU-1222 15",373
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.088019998,"MAU-1222 15",374
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149152381,"MAU-1222 15",375
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348665368,"MAU-1222 15",376
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,0,"KN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052226445,"MAU-1222 15",377
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05444702,"MAU-1222 15",378
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116872877,"MAU-1222 15",379
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,40,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.312811813,"MAU-1222 15",380
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PHSP",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184406562,"MAU-1222 15",381
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"GEDW",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052625608,"MAU-1222 15",382
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084624456,"MAU-1222 15",383
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.058399927,"MAU-1222 15",384
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26291737,"MAU-1222 15",385
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"HCOE",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063284794,"MAU-1222 15",386
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PVAR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.084578869,"MAU-1222 15",387
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089792331,"MAU-1222 15",388
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,30,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075440344,"MAU-1222 15",389
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,25,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.243514972,"MAU-1222 15",390
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"ACUR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085195808,"MAU-1222 15",391
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,1,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.116469963,"MAU-1222 15",392
"MSL",2022,"RA2201","MAU-1222","A","15",2.5,1,0,"AMYR",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131818233,"MAU-1222 15",393
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"TURS",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.134524766,"MAU-1222 5",400
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,50,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.193619366,"MAU-1222 5",401
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,70,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085027869,"MAU-1222 5",402
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PHSP",0,0,0,0,75,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09867921,"MAU-1222 5",403
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,15,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04929109,"MAU-1222 5",404
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GASP",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121118459,"MAU-1222 5",407
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0898932,"MAU-1222 5",408
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.194554822,"MAU-1222 5",409
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FSTE",0,0,0,0,5,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075399898,"MAU-1222 5",410
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,60,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.372892439,"MAU-1222 5",411
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FAVS",0,0,0,0,60,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.069215287,"MAU-1222 5",412
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GASP",0,0,0,0,10,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.071287588,"MAU-1222 5",413
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GASP",0,0,0,0,65,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156404934,"MAU-1222 5",414
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,20,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.075722896,"MAU-1222 5",415
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052493361,"MAU-1222 5",417
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.036152998,"MAU-1222 5",418
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"ACUR",0,0,0,0,25,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100926683,"MAU-1222 5",420
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PMEA",0,0,0,0,5,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.189377856,"MAU-1222 5",423
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,40,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17598893,"MAU-1222 5",424
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,0,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11316257,"MAU-1222 5",425
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FAVS",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08672863,"MAU-1222 5",427
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PMEA",0,0,0,0,0,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.060821238,"MAU-1222 5",428
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"PVAR",0,0,0,0,10,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.073952147,"MAU-1222 5",429
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"HCOE",0,0,0,0,45,"BR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.062699131,"MAU-1222 5",430
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"AMYR",0,0,0,0,5,"EM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077603376,"MAU-1222 5",431
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"FASP",0,0,0,0,15,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050085173,"MAU-1222 5",432
"NBO",2022,"RA2201","MAU-1222","A","5",2.5,1,0,"GEDW",0,0,0,0,0,"MD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064391792,"MAU-1222 5",433
