FID,ANALYST,OBS_YEAR,MISSION_ID,SITE,SEGMENT,SEGLENGTH,SEGWIDTH,NO_COLONY_,SPCODE,FRAGMENT_Y,MORPH_CODE,EX_BOUND,OLDDEAD,RDCAUSE1,RD_1,RDCAUSE2,RD_2,RDCAUSE3,RD_3,CON_1,EXTENT_1,SEV_1,CON_2,EXTENT_2,SEV_2,CON_3,EXTENT_3,SEV_3,SHAPE_Leng
1366,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.131107169
1367,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086786231
1368,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.122983942
1369,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075586044
1370,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,CO,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.21089905
1371,RS,2019,SE1902,HAW-4294,5,1,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043727566
1372,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.152171021
1373,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,KN,0,0,DAMG,5, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066945426
1374,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.135662411
1375,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PVAR,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081297725
1376,RS,2019,SE1902,HAW-4294,5,1,1,0,PVAR,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030168195
1377,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.127694518
1378,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.102374851
1379,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.075886889
1380,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.123021989
1381,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PVAR,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.187696164
1382,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.207184653
1383,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,25, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.176812272
1384,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.203026329
1385,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.097822798
1386,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106482862
1387,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.133192868
1388,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PVAR,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079726094
1389,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.053948493
1390,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,-1,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064354099
1391,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.059754581
1392,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PVAR,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073089602
1393,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PVAR,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.711495221
1394,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066383506
1395,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098285502
1396,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.149935785
1397,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079240647
1398,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051931205
1399,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,CO,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,1.304556055
1400,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PVAR,0,EM,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.983127551
1401,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.167184838
1402,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070189815
1403,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.082240197
1404,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0,PRED,50, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06028897
1405,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,CO,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.569399701
1406,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.21188924
1407,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.170276775
1408,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.20922354
1409,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.057783217
1410,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.079562931
1411,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.155997852
1412,RS,2019,SE1902,HAW-4294,5,1,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013792751
1413,RS,2019,SE1902,HAW-4294,5,1,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.021924415
1414,RS,2019,SE1902,HAW-4294,5,1,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031187818
1415,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.086653563
1416,RS,2019,SE1902,HAW-4294,5,1,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.032432237
1417,RS,2019,SE1902,HAW-4294,5,1,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035389971
1418,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061149408
1419,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066837265
1420,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.061085596
1421,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,CO,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.062272385
1422,RS,2019,SE1902,HAW-4294,5,2.5,1,0,PCOM,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.106886857
1423,MA,2019,SE1902,HAW-4296,0,2.5,1,0,POSP,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064054118
1424,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055473326
1425,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031839911
1426,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070513544
1427,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026536391
1428,MA,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.043286257
1429,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.070727645
1430,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,EM,0,35, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071919468
1431,MA,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018216477
1432,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.047780331
1433,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018054639
1434,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017392527
1435,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.101612597
1436,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.052086178
1437,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022709469
1438,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030989838
1439,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034514489
1440,MA,2019,SE1902,HAW-4296,0,1,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034012351
1441,MA,2019,SE1902,HAW-4296,0,2.5,1,0,POSP,-1,BR,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.130273866
1442,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PCOM,0,KN,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087204586
1443,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.081770226
1444,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,65, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.080495528
1445,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058410359
1446,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PCOM,-1,BR,0,80, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.2135
1447,MA,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,60,FISH,1, ,0, ,0,PRS,2,0, ,0,0, ,0,0,0.129546171
1448,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100071375
1449,MW,2019,SE1902,HAW-4296,0,2.5,1,0,POSP,0,MD,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.113845511
1450,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.051587693
1451,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.072483378
1452,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.045508022
1453,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017707061
1454,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02468299
1455,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019895727
1456,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.029752311
1457,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.035254787
1458,MW,2019,SE1902,HAW-4296,0,1,1,0,POSP,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.034313992
1459,MW,2019,SE1902,HAW-4296,0,2.5,1,0,POSP,0,CO,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.1271201
1460,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.128674861
1461,MW,2019,SE1902,HAW-4296,0,2.5,1,0,PLOB,0,MD,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.112369613
1462,MW,2019,SE1902,HAW-4296,1,2.5,1,0,PLOB,0,EM,0,80, ,0, ,0, ,0,ALG,20,0, ,0,0, ,0,0,0.103020629
1463,MW,2019,SE1902,HAW-4296,1,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050770464
1464,MW,2019,SE1902,HAW-4296,1,2.5,1,0,POSP,0,EM,0,40, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071576322
1465,MA,2019,SE1902,HAW-4299,3,2.5,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.000538516
1466,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.07958574
1467,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,60, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.069409653
1468,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.071239385
1469,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.084132098
1470,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.064757548
1471,MA,2019,SE1902,HAW-4299,5,2.5,1,0,PLOB,0,EM,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.077473157
1472,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,15, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.068743145
1473,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.08515803
1474,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,70, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.151633769
1475,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,55, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.100929382
1476,MA,2019,SE1902,HAW-4299,7,2.5,1,0,MCAP,0,EM,0,85, ,0, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.091974128
1477,MA,2019,SE1902,HAW-4299,3,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.026176517
1478,MA,2019,SE1902,HAW-4299,3,1,1,0,PMEA,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015853391
1479,MA,2019,SE1902,HAW-4299,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013203408
1480,MA,2019,SE1902,HAW-4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028014462
1481,MA,2019,SE1902,HAW-4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.009974467
1482,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.008319255
1483,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.022992389
1484,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.01765701
1485,MA,2019,SE1902,HAW-4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015641611
1486,MA,2019,SE1902,HAW-4299,5,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.031891064
1487,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027513633
1488,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.014106027
1489,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.020129579
1490,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013017681
1491,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.015754365
1492,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013974261
1493,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02114001
1494,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.012727922
1495,MA,2019,SE1902,HAW-4299,7,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019436306
1496,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019257466
1497,MA,2019,SE1902,HAW-4299,7,2.5,1,0,PLOB,0,EM,0,7, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.06169295
1498,MA,2019,SE1902,HAW-4299,7,1,1,0,PMEA,0,BR,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.02042474
1499,RS,2019,SE1902,HAW_4299,3,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.024805039
1500,RS,2019,SE1902,HAW_4299,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.05331585
1501,RS,2019,SE1902,HAW_4299,3,2.5,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.088400227
1502,RS,2019,SE1902,HAW_4299,3,2.5,1,0,PMEA,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.098127468
1503,RS,2019,SE1902,HAW_4299,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.007218033
1504,RS,2019,SE1902,HAW_4299,3,1,1,0,PMEA,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017622996
1505,RS,2019,SE1902,HAW_4299,3,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.016992057
1506,RS,2019,SE1902,HAW_4299,5,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.073427243
1507,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028779333
1508,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.010486182
1509,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.028013032
1510,RS,2019,SE1902,HAW_4299,5,1,1,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.030400001
1511,RS,2019,SE1902,HAW_4299,5,1,1,0,PMEA,0,KN,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.019505897
1512,RS,2019,SE1902,HAW_4299,5,2.5,1,0,PLOB,0,EM,0,0,FISH,2, ,0, ,0, ,0,0, ,0,0, ,0,0,0.055043347
1513,RS,2019,SE1902,HAW_4299,5,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063019441
1514,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.063844263
1515,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,EM,0,10, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.050702662
1516,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,MD,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.087634353
1517,RS,2019,SE1902,HAW_4299,7,2.5,1,0,PLOB,0,EM,0,5, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.066753276
1518,RS,2019,SE1902,HAW_4299,7,1,1,-1, ,0, ,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.013408205
1519, ,0, , ,0,0,0,0,MPAT,0,EF,0,13,MACA,10, ,0, ,0, ,0,0, ,0,0, ,0,0,0.165774064
1520, ,0, , ,0,0,0,0,PLOB,0,EM,0,80, ,0, ,0, ,0,BLE,30,1, ,0,0, ,0,0,0.076625126
1521, ,0, , ,0,0,0,0,PLOB,0,EM,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.039410913
1522, ,0, , ,0,0,0,0,PLOB,0,EM,0,82, ,0, ,0, ,0,BLE,60,3, ,0,0, ,0,0,0.134046261
1523, ,0, , ,0,0,0,0,MPAT,0,EF,0,60,MACA,5, ,0, ,0,BLE,96,2,ALG,10,0, ,0,0,0.121471642
1524, ,0, , ,0,0,0,0,PLOB,0,EM,0,30, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.058531444
1525, ,0, , ,0,0,0,0,MPAT,0,EF,0,0, ,0, ,0, ,0,BLE,100,1, ,0,0, ,0,0,0.049320686
1526, ,0, , ,0,0,0,0,MPAT,0,EF,0,10, ,0, ,0, ,0,BLE,90,1, ,0,0, ,0,0,0.041425836
1527, ,0, , ,0,0,0,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.022750165
1528, ,0, , ,0,0,0,0,MPAT,0,EF,0,0,MACA,2, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.0096
1529, ,0, , ,0,0,0,0,MPAT,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.017132719
1530, ,0, , ,0,0,0,0,MPAT,0,EF,0,0,MACA,5, ,0, ,0, ,0,0,BLE,100,2, ,0,0,0.021085778
1531, ,0, , ,0,0,0,0,MCAP,0,EF,0,45,MACA,25, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.047760339
1532, ,0, , ,0,0,0,0,MPAT,0,EF,0,20, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.109483149
1533, ,0, , ,0,0,0,0,MCAP,0,EF,0,0, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.018049931
1534, ,0, , ,0,0,0,0,MPAT,0,EF,0,0,MACA,3, ,0, ,0,BLE,97,2,BLE,3,5, ,0,0,0.032003125
1535, ,0, , ,0,0,0,0,PLOB,0,EM,0,85, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.201623832
1536, ,0, , ,0,0,0,0,MCAP,0,EF,0,0,MACA,5, ,0, ,0,BLE,100,4, ,0,0, ,0,0,0.080010562
1537, ,0, , ,0,0,0,0,PLOB,0,EM,0,2, ,0, ,0, ,0, ,0,0,BLE,100,1, ,0,0,0.020838667
1538, ,0, , ,0,0,0,0,MPAT,0,EF,0,5,MACA,10, ,0, ,0,BLE,100,3, ,0,0, ,0,0,0.046812926
1539, ,0, , ,0,0,0,0,PLOB,0,EM,0,3, ,0, ,0, ,0, ,0,0, ,0,0, ,0,0,0.027378823
