"METHOD","SITE","SITEVISITID","TRANSECTAREA_ad","GENUS_CODE","AdColCount","AdColDen","TRANSECTAREA_j","JuvColCount","JuvColDen","Ave.size","Ave.od","Ave.rd","AcuteDZ","ChronicDZ","BLE","AcuteDZ_prev","BLE_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","OBS_YEAR","REGION","ISLAND","SEC_NAME","REEF_ZONE","DEPTH_BIN","HABITAT_CODE","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA","ANALYSIS_YEAR"
"Diver","MAI-02502",12673,10,"POSP",112,11.2,3,5,1.66666666666667,22.0892857142857,22.1785714285714,0,0,0.3,0,0,0,2.67857142857143,1,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.806692,-156.623291,3.962206644,4.571776897,650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI","","Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI",2019
"Diver","MAI-02502",12673,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.806692,-156.623291,3.962206644,4.571776897,650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI","","Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI",2019
"Diver","MAI-02502",12673,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.806692,-156.623291,3.962206644,4.571776897,650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI","","Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI",2019
"Diver","MAI-02502",12673,10,"SSSS",160,16,3,68,22.6666666666667,18.61875,18.05,0.0625,0,0.3,0.4,0,2.5,1.875,1,1,2019,"MHI","Maui","MAI_KIHEI","Forereef","Shallow","AGR",20.806692,-156.623291,3.962206644,4.571776897,650.0680159,"Maui-nui","MAI_KIHEI","MAI_KIHEI","NOT","NOT","NOT","NOT","MAI_CM","MAI_KI","CM","OPEN",2600,"MAI_CMKI_CM_OPEN","NOT","MAI_KIHEI","","Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI_Shallow_Forereef","MAI_KIHEI",2019
"Diver","LAN-01795",12716,7.5,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"LEPT",1,0.133333333333333,3,0,0,8,0,0,0,0,0,0,0,0,1,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"MOSP",1,0.133333333333333,3,7,2.33333333333333,7,0,0,0,0,0,0,0,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"POCS",1,0.133333333333333,3,9,3,40,70,0,0,0,0,0,0,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"POSP",77,10.2666666666667,3,12,4,21.4545454545455,20.5844155844156,0,0,0,0,0,0,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01795",12716,7.5,"SSSS",80,10.6666666666667,3,28,9.33333333333333,21.3375,20.6875,0,0,0,0,0,0,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Deep","AGR",20.732397,-156.950492,19.81103322,21.03017373,246.6043512,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",986,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH_Deep_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"LEPT",1,0.1,3,0,0,13,20,0,0,0,0,0,0,0,1,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"MOSP",7,0.7,3,20,6.66666666666667,9,1,0,0,0,0.3,0,42.8571428571429,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"PAVS",1,0.1,3,0,0,17,60,0,0,0,0,0,0,0,1,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"POCS",9,0.9,3,17,5.66666666666667,22.6666666666667,11.1111111111111,0,0,0,0.1,0,11.1111111111111,0,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"POSP",129,12.9,3,89,29.6666666666667,13.7364341085271,20.8217054263566,0,0,0.1,0.1,0,0.775193798449612,0.775193798449612,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","LAN-01819",12717,10,"SSSS",147,14.7,3,126,42,14.0748299319728,19.5442176870748,0,0,0.1,0.5,0,3.40136054421769,0.680272108843537,1,1,2019,"MHI","Lanai","LAN_SOUTH","Forereef","Mid","AGR",20.746493,-156.976904,12.80097531,13.41054557,487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH",2019
"Diver","MAI-02567",12737,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"LEPT",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"LESP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"MOSP",1,0.1,3,10,3.33333333333333,7,5,0,0,0,0.1,0,100,0,1,1,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"PAVS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"POCS",18,1.8,3,2,0.666666666666667,12.5555555555556,4.72222222222222,0.555555555555556,0,0,0.2,0,11.1111111111111,0,1,1,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"POSP",11,1.1,3,10,3.33333333333333,13.6363636363636,12.7272727272727,0,0,0,0.1,0,9.09090909090909,0,1,1,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"PSSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"UNKN",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02567",12737,10,"SSSS",30,3,3,22,7.33333333333333,12.7666666666667,7.66666666666667,0.333333333333333,0,0,0.4,0,13.3333333333333,0,1,1,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.86184,-156.133755,13.10576044,13.71533069,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02546",12739,10,"BASP",0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.906648,-156.212839,12.80097531,14.62968607,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02546",12739,10,"CYPS",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.906648,-156.212839,12.80097531,14.62968607,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02546",12739,10,"CYSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.906648,-156.212839,12.80097531,14.62968607,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
"Diver","MAI-02546",12739,10,"FUSP",0,0,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2019,"MHI","Maui","MAI_NE","Forereef","Mid","ROB",20.906648,-156.212839,12.80097531,14.62968607,926.711758,"Maui-nui","MAI_NE","MAI_NE","NOT","NOT","NOT","NOT","MAI_CM","MAI_NE","CM","OPEN",3707,"MAI_CMNE_CM_OPEN","NOT","MAI_NE","","Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE_Mid_Forereef","MAI_NE",2019
