"SITE","SITEVISITID","GENUS_CODE","TRANSECTAREA_ad","TRANSECTAREA_j","AdColCount","AdColDen","Ave.od","Ave.rd","Ave.size","JuvColDen","BLE","AcuteDZ","ChronicDZ","BLE_prev","AcuteDZ_prev","ChronicDZ_prev","Adpres.abs","Juvpres.abs","MISSIONID","DATE_","ANALYSIS_YEAR","OBS_YEAR","REGION","REGION_NAME","ISLAND","ISLANDCODE","SEC_NAME","REEF_ZONE","DEPTH_BIN","LATITUDE","LONGITUDE","MIN_DEPTH_M","MAX_DEPTH_M","HABITAT_CODE","AREA_HA","REP_CARD","RAMP_CURRENT","RAMP_BASIC","MARI2011","MARI2014","TUT10_12","AS_SANCTUARY","bA_BENTHIC_REP_CARD","bBENTHIC_SEC_CODE","bGEN_MHI_STRUCTURE","bPROTECTION_DS","NH","BENTHIC_BASIC","SAMOA_CLIMATE","BENTHIC_2018","NOTES","METHOD","DB_RZ","STRATANAME","ANALYSIS_SCHEMA","DOMAIN_SCHEMA"
"LAN-01813",13075,"MOSP",NA,1,0,0,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"PAVS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"PAVS",NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"POCS",10,3,7,0.7,0,1.14285714285714,15.5714285714286,6.33333333333333,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"POCS",NA,1,0,0,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"POSP",10,3,51,5.1,32.6274509803922,0.274509803921569,12.5098039215686,31.3333333333333,0.1,0.1,0,1.96078431372549,1.96078431372549,0,1,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"POSP",NA,1,0,0,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"PSSP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"PSSP",NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"SSSS",10,3,62,6.2,27,0.354838709677419,12.5645161290323,53.3333333333333,0.4,0.1,0,6.45161290322581,1.61290322580645,0,1,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"SSSS",NA,1,0,0,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,0,1,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"CYSP",NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"CYSP",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"UNKN",NA,1,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01813",13075,"UNKN",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-20,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.82092,-156.9907,12.49619019,13.41055,"ROB",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"CYPS",10,3,5,0.5,4,0,12.4,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"LEPT",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"LESP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"MOSP",10,3,92,9.2,17.9021739130435,0.445652173913043,26.8815217391304,1.33333333333333,1.9,0,0.1,20.6521739130435,0,1.08695652173913,1,1,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"PAVS",10,3,5,0.5,8,0,12.6,0.333333333333333,0,0,0,0,0,0,1,1,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"POCS",10,3,2,0.2,0,0.5,8.75,0,0.1,0,0,50,0,0,1,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"POSP",10,3,31,3.1,38.3225806451613,0.258064516129032,23.741935483871,0.333333333333333,0.2,0.1,0,6.45161290322581,3.2258064516129,0,1,1,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"PSSP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"SSSS",10,3,135,13.5,21.4444444444444,0.37037037037037,24.8266666666667,2,2.2,0.1,0.1,16.2962962962963,0.740740740740741,0.740740740740741,1,1,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"CYSP",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01814",12915,"UNKN",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.85423,-156.8203,9.143553795,11.27705,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"BASP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"CYPS",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"FUSP",10,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"LEPT",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"LESP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"MOSP",10,3,90,9,13.5333333333333,0.6,31.8,0.333333333333333,2.2,0.1,0,24.4444444444444,1.11111111111111,0,1,1,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"PAVS",10,3,6,0.6,10,0,18,0,0.3,0,0,50,0,0,1,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"POCS",10,3,8,0.8,0,0.25,17,0,0.4,0,0,50,0,0,1,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"POSP",10,3,10,1,51,0.2,34.3,0,0,0,0,0,0,0,1,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"PSSP",10,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"SSSS",10,3,114,11.4,15.6842105263158,0.508771929824561,30.2543859649123,0.333333333333333,2.9,0.1,0,25.4385964912281,0.87719298245614,0,1,1,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
"LAN-01816",12914,"CYSP",NA,3,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,"SE1902_MHI_LEG2",2019-07-10,2019,2019,"MHI","Main Hawaiian Islands","Lanai","LAN","LAN_SOUTH","Forereef","Mid",20.8293,-156.8052,8.533983542,8.838769,"AGR",487.9877445,"Maui-nui","LAN_SOUTH","LAN_SOUTH","NOT","NOT","NOT","NOT","LAN_CM","LAN_SO","CM","OPEN",1952,"LAN_CMSO_CM_OPEN","NOT","LAN_SOUTH","","Diver","Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH_Mid_Forereef","LAN_SOUTH"
